,State,County,Tract,Block_group,state,county,tract,block group,GEOID,population,white_only,black_only,aian_alone,asian_only,nhopi_alone,hispanic,below_poverty,no_health_ins,one_health_ins,two_health_ins,racial_majority
1932,01,077,011401,2,01,077,011401,2,10770114012,1510,81.39,1.13,0.0,0.0,0.0,12.19,7.55,4.04,71.06,24.9,1
1933,01,077,011402,1,01,077,011402,1,10770114021,1961,99.95,0.0,0.0,0.0,0.0,0.05,10.3,10.4,70.63,18.97,1
1934,01,077,011402,2,01,077,011402,2,10770114022,1707,99.12,0.0,0.0,0.0,0.0,0.88,8.85,6.27,73.29,20.45,1
1935,01,077,011502,1,01,077,011502,1,10770115021,1294,93.82,0.0,0.0,0.0,0.0,1.39,6.49,14.3,65.53,20.17,1
1936,01,077,011502,2,01,077,011502,2,10770115022,1452,96.56,2.48,0.0,0.0,0.0,0.96,15.01,11.36,72.52,16.12,1
1937,01,077,011502,3,01,077,011502,3,10770115023,1144,91.96,2.1,0.0,0.0,0.0,0.0,0.18,1.4,76.22,17.13,1
1938,01,077,011502,4,01,077,011502,4,10770115024,1080,98.15,1.3,0.0,0.19,0.0,0.37,12.04,0.83,76.2,22.96,1
1939,01,077,011503,1,01,077,011503,1,10770115031,2312,95.46,4.54,0.0,0.0,0.0,0.0,4.8,2.51,63.37,34.13,1
1940,01,077,011503,2,01,077,011503,2,10770115032,737,72.18,22.8,0.0,0.0,0.0,5.02,27.57,13.16,62.96,23.88,1
1941,01,077,011504,1,01,077,011504,1,10770115041,1624,78.26,12.07,0.0,2.52,0.86,3.33,16.23,4.19,78.51,17.3,1
1942,01,077,011504,2,01,077,011504,2,10770115042,2552,91.14,3.64,0.0,2.94,0.0,1.88,13.72,4.78,50.0,44.04,1
1943,01,077,011504,3,01,077,011504,3,10770115043,846,66.55,33.45,0.0,0.0,0.0,0.0,0.0,11.23,64.66,24.11,1
1944,01,077,011602,1,01,077,011602,1,10770116021,634,100.0,0.0,0.0,0.0,0.0,0.0,5.84,4.1,83.28,12.62,1
1945,01,077,011602,2,01,077,011602,2,10770116022,1387,100.0,0.0,0.0,0.0,0.0,0.0,12.47,6.99,75.63,17.38,1
1946,01,077,011602,3,01,077,011602,3,10770116023,1147,100.0,0.0,0.0,0.0,0.0,0.0,10.03,6.19,78.55,15.26,1
1947,01,077,011602,4,01,077,011602,4,10770116024,770,100.0,0.0,0.0,0.0,0.0,0.0,2.73,9.48,83.12,7.4,1
1948,01,077,011603,1,01,077,011603,1,10770116031,1199,95.0,0.0,0.0,1.58,0.0,0.75,12.59,5.92,71.06,23.02,1
1949,01,077,011603,2,01,077,011603,2,10770116032,1816,97.03,0.0,0.0,0.0,0.0,0.0,0.0,1.87,86.01,12.11,1
1950,01,077,011603,3,01,077,011603,3,10770116033,1337,89.68,3.66,0.52,0.0,0.0,6.13,7.3,5.39,67.31,22.14,1
1951,01,077,011603,4,01,077,011603,4,10770116034,696,98.71,1.29,0.0,0.0,0.0,0.0,3.88,0.0,70.83,29.17,1
1952,01,077,011605,1,01,077,011605,1,10770116051,1666,88.54,6.06,0.0,0.0,0.0,0.0,2.52,1.98,75.39,22.63,1
1953,01,077,011605,2,01,077,011605,2,10770116052,1010,91.09,3.27,0.0,0.0,0.0,2.87,8.51,5.64,61.29,33.07,1
1954,01,077,011606,1,01,077,011606,1,10770116061,2243,94.12,5.84,0.0,0.0,0.0,0.04,11.1,11.32,71.6,17.08,1
1955,01,077,011606,2,01,077,011606,2,10770116062,1642,81.61,0.0,3.23,0.3,0.0,14.86,3.96,4.69,81.36,12.85,1
1956,01,077,011700,1,01,077,011700,1,10770117001,731,99.73,0.0,0.0,0.0,0.0,0.0,2.33,5.75,70.73,23.53,1
1957,01,077,011700,2,01,077,011700,2,10770117002,1610,97.02,0.0,0.0,0.0,0.0,0.0,0.99,15.84,56.83,27.33,1
1958,01,077,011700,3,01,077,011700,3,10770117003,1021,97.65,1.18,0.88,0.0,0.0,0.29,6.48,4.8,73.26,21.84,1
1959,01,077,011700,4,01,077,011700,4,10770117004,1080,100.0,0.0,0.0,0.0,0.0,0.0,7.78,2.31,74.44,23.24,1
1960,01,077,011801,1,01,077,011801,1,10770118011,1091,95.05,0.0,0.0,0.0,0.0,0.37,12.47,16.13,57.47,26.4,1
1961,01,077,011801,2,01,077,011801,2,10770118012,1913,98.59,0.0,0.0,0.0,0.0,0.0,13.28,6.95,66.54,26.5,1
1962,01,077,011801,3,01,077,011801,3,10770118013,1559,93.26,0.0,0.0,0.77,0.0,2.31,3.22,3.53,81.53,14.95,1
1963,01,077,011802,1,01,077,011802,1,10770118021,1377,81.05,18.37,0.0,0.0,0.0,0.0,4.36,3.41,68.92,27.67,1
1964,01,077,011802,2,01,077,011802,2,10770118022,1511,86.17,5.03,0.0,0.0,0.0,5.89,13.17,5.76,75.78,18.46,1
1965,01,077,011802,3,01,077,011802,3,10770118023,1307,94.72,1.45,0.0,0.84,0.0,2.75,3.52,1.53,75.67,22.19,1
1966,01,079,979100,1,01,079,979100,1,10799791001,912,11.84,77.85,8.99,0.0,0.0,0.0,5.54,8.99,69.74,21.27,2
1967,01,079,979100,2,01,079,979100,2,10799791002,666,73.42,25.38,0.0,0.0,0.0,0.0,12.46,13.51,68.47,18.02,1
1968,01,079,979201,1,01,079,979201,1,10799792011,566,38.52,57.77,0.0,0.0,0.0,0.35,10.25,10.07,66.43,23.5,2
1969,01,079,979201,2,01,079,979201,2,10799792012,1179,22.14,76.68,0.25,0.0,0.0,0.93,21.03,10.52,64.72,24.77,2
1970,01,079,979202,1,01,079,979202,1,10799792021,661,52.34,42.36,0.0,0.0,0.0,0.0,48.87,19.21,63.54,17.25,1
1971,01,079,979202,2,01,079,979202,2,10799792022,465,53.12,25.16,0.0,0.0,0.0,1.29,16.99,11.18,74.41,14.41,1
1972,01,079,979202,3,01,079,979202,3,10799792023,1162,71.26,10.07,4.65,0.0,0.0,8.43,12.22,4.65,74.27,21.08,1
1973,01,079,979300,1,01,079,979300,1,10799793001,961,79.92,0.0,16.75,0.0,0.0,0.0,3.33,7.6,70.86,20.92,1
1974,01,079,979300,2,01,079,979300,2,10799793002,1427,84.86,0.63,6.8,0.0,0.0,0.0,21.65,2.45,71.83,25.72,1
1975,01,079,979300,3,01,079,979300,3,10799793003,938,76.65,3.94,6.61,0.0,0.0,1.17,15.88,10.23,72.28,17.48,1
1976,01,079,979300,4,01,079,979300,4,10799793004,1201,82.35,0.0,17.65,0.0,0.0,0.0,14.9,9.33,70.44,20.23,1
1977,01,079,979400,1,01,079,979400,1,10799794001,1071,81.51,7.75,2.99,0.0,0.0,0.0,17.76,7.28,48.18,21.29,1
1978,01,079,979400,2,01,079,979400,2,10799794002,928,78.99,16.49,0.0,0.75,0.0,0.0,24.25,4.09,66.92,28.99,1
1979,01,079,979400,3,01,079,979400,3,10799794003,1112,73.47,8.72,4.95,0.0,0.0,12.86,27.97,16.91,68.71,14.39,1
1980,01,079,979400,4,01,079,979400,4,10799794004,1074,69.37,26.26,4.38,0.0,0.0,0.0,23.65,10.52,53.26,36.22,1
1981,01,079,979501,1,01,079,979501,1,10799795011,1171,64.13,0.0,13.66,0.0,0.0,22.2,9.48,8.37,83.95,7.69,1
1982,01,079,979501,2,01,079,979501,2,10799795012,1436,93.8,0.0,0.0,0.0,0.0,0.0,20.13,7.52,71.38,21.1,1
1983,01,079,979502,1,01,079,979502,1,10799795021,1027,79.94,0.0,0.0,0.0,2.14,0.0,49.76,4.28,77.02,18.7,1
1984,01,079,979502,2,01,079,979502,2,10799795022,1246,90.45,0.0,9.55,0.0,0.0,0.0,20.71,15.89,81.06,3.05,1
1985,01,079,979502,3,01,079,979502,3,10799795023,1408,96.52,0.0,2.2,0.0,0.0,0.0,2.84,2.49,74.01,23.51,1
1986,01,079,979600,1,01,079,979600,1,10799796001,675,100.0,0.0,0.0,0.0,0.0,0.0,51.85,48.3,31.7,20.0,1
1987,01,079,979600,2,01,079,979600,2,10799796002,1098,81.69,0.0,13.3,0.0,0.0,5.01,4.01,7.29,78.05,14.66,1
1988,01,079,979600,3,01,079,979600,3,10799796003,1690,72.66,0.0,12.49,1.66,0.0,0.0,6.51,5.15,64.38,29.76,1
1989,01,079,979600,4,01,079,979600,4,10799796004,1159,85.07,6.47,1.64,0.0,0.0,0.0,11.91,0.0,81.19,18.81,1
1990,01,079,979700,1,01,079,979700,1,10799797001,862,87.24,7.19,2.44,0.58,0.0,0.0,23.09,10.9,79.23,9.86,1
1991,01,079,979700,2,01,079,979700,2,10799797002,1262,78.76,0.0,7.37,0.0,0.0,0.0,17.43,11.01,70.6,18.38,1
1992,01,079,979800,1,01,079,979800,1,10799798001,1743,88.76,2.12,0.0,0.0,0.0,9.12,5.74,5.45,75.9,18.65,1
1993,01,079,979800,2,01,079,979800,2,10799798002,1059,86.78,0.0,13.22,0.0,0.0,0.0,13.62,8.88,80.74,10.39,1
1994,01,079,979800,3,01,079,979800,3,10799798003,1152,88.72,0.0,11.28,0.0,0.0,0.0,21.61,13.8,74.05,12.15,1
1995,01,079,979900,1,01,079,979900,1,10799799001,740,88.11,0.0,11.08,0.0,0.0,0.0,9.46,7.3,68.65,24.05,1
1996,01,079,979900,2,01,079,979900,2,10799799002,918,86.6,6.21,1.09,0.0,0.0,0.0,7.73,10.13,73.53,16.34,1
1997,01,081,040201,1,01,081,040201,1,10810402011,1277,79.48,10.18,0.0,4.39,0.0,5.95,76.04,0.7,94.21,5.09,1
1998,01,081,040201,2,01,081,040201,2,10810402012,997,50.35,35.71,0.7,3.21,0.0,3.81,52.26,1.81,98.19,0.0,1
1999,01,081,040201,3,01,081,040201,3,10810402013,979,67.82,19.71,0.0,9.81,0.0,2.66,34.93,2.66,91.52,5.82,1
2000,01,081,040202,1,01,081,040202,1,10810402021,501,90.62,3.19,0.0,0.0,0.0,4.59,17.76,4.39,57.68,37.92,1
2001,01,081,040202,2,01,081,040202,2,10810402022,772,70.47,14.25,0.0,9.84,0.0,5.44,39.38,10.75,64.9,24.35,1
2002,01,081,040202,3,01,081,040202,3,10810402023,944,67.27,22.88,0.0,3.18,0.0,0.42,2.44,0.0,65.04,33.26,1
2003,01,081,040300,1,01,081,040300,1,10810403001,757,90.49,4.76,0.0,0.0,0.0,1.98,14.53,0.0,86.66,13.34,1
2004,01,081,040300,2,01,081,040300,2,10810403002,906,79.36,6.29,0.0,7.62,0.0,6.07,13.02,4.97,78.81,6.95,1
2005,01,081,040300,3,01,081,040300,3,10810403003,1064,74.72,8.36,0.0,12.22,0.0,1.79,74.27,9.87,76.69,13.44,1
2006,01,081,040401,1,01,081,040401,1,10810404011,502,94.62,5.38,0.0,0.0,0.0,0.0,87.65,0.0,78.49,21.51,1
2007,01,081,040401,2,01,081,040401,2,10810404012,297,33.67,45.79,0.0,0.0,0.0,0.0,100.0,0.0,83.16,16.84,7
2008,01,081,040401,3,01,081,040401,3,10810404013,458,85.15,0.0,0.0,0.0,0.0,14.85,73.8,6.11,93.89,0.0,1
2009,01,081,040401,4,01,081,040401,4,10810404014,1357,53.43,46.57,0.0,0.0,0.0,0.0,28.45,8.25,76.27,15.48,1
2010,01,081,040402,1,01,081,040402,1,10810404021,1363,73.81,16.8,0.0,7.12,0.0,0.0,1.25,0.0,80.56,19.44,1
2011,01,081,040402,2,01,081,040402,2,10810404022,1234,89.71,7.21,0.0,1.86,0.0,0.0,28.2,3.89,66.53,29.58,1
2012,01,081,040403,1,01,081,040403,1,10810404031,1854,82.25,4.37,0.0,9.01,0.0,4.37,11.92,3.56,84.2,12.24,1
2013,01,081,040501,1,01,081,040501,1,10810405011,594,92.59,0.0,0.0,7.41,0.0,0.0,7.07,0.0,64.81,35.19,1
2014,01,081,040501,2,01,081,040501,2,10810405012,1507,92.97,0.66,0.0,5.44,0.0,0.93,8.03,0.0,50.36,49.64,1
2015,01,081,040501,3,01,081,040501,3,10810405013,602,52.82,7.81,0.0,39.37,0.0,0.0,10.13,0.0,36.05,63.95,1
2016,01,081,040501,4,01,081,040501,4,10810405014,1560,95.45,0.0,0.0,3.14,0.0,0.96,0.0,0.0,61.79,37.56,1
2017,01,081,040501,5,01,081,040501,5,10810405015,1919,76.71,0.0,0.0,20.74,0.0,2.55,1.82,0.0,83.48,16.52,1
2018,01,081,040502,1,01,081,040502,1,10810405021,893,94.74,3.7,0.0,1.57,0.0,0.0,15.9,0.0,86.23,13.77,1
2019,01,081,040502,2,01,081,040502,2,10810405022,4180,42.34,34.69,0.0,19.74,0.0,2.18,30.6,10.91,71.53,17.56,7
2020,01,081,040602,1,01,081,040602,1,10810406021,505,0.0,83.56,0.0,16.44,0.0,0.0,25.54,20.2,45.35,34.46,2
2021,01,081,040602,2,01,081,040602,2,10810406022,1032,29.55,70.45,0.0,0.0,0.0,0.0,73.74,1.16,87.31,11.53,2
2022,01,081,040602,3,01,081,040602,3,10810406023,2700,69.0,14.3,0.0,10.93,0.0,0.0,21.78,2.59,79.0,17.7,1
2023,01,081,040602,4,01,081,040602,4,10810406024,2256,54.79,30.67,1.33,10.37,0.0,1.6,3.06,1.11,85.02,13.87,1
2024,01,081,040603,1,01,081,040603,1,10810406031,151,31.13,53.64,0.0,0.0,0.0,15.23,68.87,0.0,86.75,13.25,2
2025,01,081,040603,2,01,081,040603,2,10810406032,817,26.44,46.63,0.0,0.0,0.0,25.34,54.22,15.79,61.81,22.4,7
2026,01,081,040605,1,01,081,040605,1,10810406051,932,81.97,18.03,0.0,0.0,0.0,0.0,29.61,10.19,68.45,21.35,1
2027,01,081,040605,2,01,081,040605,2,10810406052,539,97.4,0.0,0.0,0.0,0.0,2.6,64.01,0.0,87.38,12.62,1
2028,01,081,040606,1,01,081,040606,1,10810406061,540,47.41,33.89,0.0,18.7,0.0,0.0,70.93,31.67,62.22,6.11,7
2029,01,081,040606,2,01,081,040606,2,10810406062,623,81.38,0.0,0.0,15.09,0.0,3.53,44.94,3.37,93.42,3.21,1
2030,01,081,040606,3,01,081,040606,3,10810406063,1191,87.91,7.98,0.0,1.09,0.0,0.0,62.3,2.77,63.31,33.92,1
2031,01,081,040607,1,01,081,040607,1,10810406071,1278,60.09,8.45,0.0,19.25,0.0,8.22,51.72,2.43,90.14,7.43,1
2032,01,081,040700,1,01,081,040700,1,10810407001,2096,73.09,15.41,0.48,7.3,0.0,2.19,87.74,6.44,85.83,7.4,1
2033,01,081,040700,2,01,081,040700,2,10810407002,3100,69.68,23.74,0.0,1.74,0.0,1.68,82.22,6.13,84.39,9.48,1
2034,01,081,040801,1,01,081,040801,1,10810408011,1926,84.11,4.83,0.0,7.17,0.0,2.08,80.52,18.9,69.47,11.63,1
2035,01,081,040802,1,01,081,040802,1,10810408021,360,63.33,2.78,2.78,30.0,0.0,1.11,87.19,22.22,57.22,20.56,1
2036,01,081,040802,2,01,081,040802,2,10810408022,500,43.8,31.6,0.0,2.0,0.0,20.6,44.82,11.4,81.2,7.4,7
2037,01,081,040901,1,01,081,040901,1,10810409011,1578,73.0,10.33,0.0,14.64,0.0,0.82,57.48,4.44,78.77,16.79,1
2038,01,081,040901,2,01,081,040901,2,10810409012,1600,74.0,15.06,0.0,0.0,0.0,10.94,5.19,1.25,77.75,21.0,1
2039,01,081,040901,3,01,081,040901,3,10810409013,1053,77.4,12.44,0.0,2.66,0.0,7.5,11.68,3.23,76.16,20.61,1
2040,01,081,040903,1,01,081,040903,1,10810409031,1084,49.82,21.68,0.0,11.62,0.0,16.88,29.7,20.39,75.55,4.06,7
2041,01,081,040903,2,01,081,040903,2,10810409032,320,20.31,75.31,0.0,0.0,0.0,4.38,5.0,0.0,100.0,0.0,2
2042,01,081,040904,1,01,081,040904,1,10810409041,819,40.29,49.33,0.0,8.06,0.0,0.0,4.4,7.33,84.74,7.94,7
2043,01,081,040904,2,01,081,040904,2,10810409042,2546,72.51,21.29,0.16,2.55,0.0,3.5,50.9,14.61,74.94,10.45,1
2044,01,081,040904,3,01,081,040904,3,10810409043,1265,66.4,14.15,0.0,12.25,0.0,6.56,28.62,0.0,92.57,7.43,1
2045,01,081,041001,1,01,081,041001,1,10810410011,662,97.13,2.87,0.0,0.0,0.0,0.0,2.87,0.0,86.86,13.14,1
2046,01,081,041001,2,01,081,041001,2,10810410012,662,79.61,6.19,0.0,9.37,0.0,0.0,0.0,1.96,92.45,5.59,1
2047,01,081,041001,3,01,081,041001,3,10810410013,1655,70.51,7.13,0.12,16.5,0.0,0.73,5.32,2.36,87.98,9.67,1
2048,01,081,041001,4,01,081,041001,4,10810410014,3040,68.16,17.99,0.0,6.05,0.0,7.8,0.79,2.89,83.42,13.16,1
2049,01,081,041002,1,01,081,041002,1,10810410021,178,32.58,67.42,0.0,0.0,0.0,0.0,0.0,0.0,76.97,17.42,2
2050,01,081,041002,2,01,081,041002,2,10810410022,789,11.03,42.59,0.0,0.0,0.0,1.65,14.7,7.48,88.09,4.44,7
2051,01,081,041002,3,01,081,041002,3,10810410023,1220,52.7,47.05,0.0,0.0,0.0,0.0,13.28,3.52,73.77,22.7,1
2052,01,081,041002,4,01,081,041002,4,10810410024,1495,52.64,25.15,0.0,0.0,0.0,15.92,27.56,3.14,73.58,23.28,1
2053,01,081,041101,1,01,081,041101,1,10810411011,2106,40.55,47.25,0.0,2.47,0.0,9.5,19.55,2.85,58.21,24.69,7
2054,01,081,041102,1,01,081,041102,1,10810411021,927,38.62,40.02,0.0,11.76,0.0,9.6,2.48,11.43,86.95,1.62,7
2055,01,081,041102,2,01,081,041102,2,10810411022,855,61.17,29.71,0.0,9.12,0.0,0.0,3.27,8.07,61.87,15.79,1
2056,01,081,041102,3,01,081,041102,3,10810411023,1445,36.75,51.21,0.0,12.04,0.0,0.0,14.53,15.09,56.19,28.72,2
2057,01,081,041103,1,01,081,041103,1,10810411031,698,38.11,61.89,0.0,0.0,0.0,0.0,15.9,0.0,88.25,11.75,2
2058,01,081,041103,2,01,081,041103,2,10810411032,689,63.28,10.01,0.0,15.82,0.0,10.89,7.26,8.42,61.39,30.19,1
2059,01,081,041104,1,01,081,041104,1,10810411041,622,68.33,26.05,0.0,3.38,0.0,0.0,0.0,3.7,70.42,25.88,1
2060,01,081,041104,2,01,081,041104,2,10810411042,1048,98.0,1.91,0.0,0.0,0.0,0.0,0.0,5.53,67.75,25.76,1
2061,01,081,041104,3,01,081,041104,3,10810411043,1680,41.96,37.32,0.0,0.0,0.0,20.71,13.63,12.92,70.42,16.67,7
2062,01,081,041200,1,01,081,041200,1,10810412001,1389,81.57,18.43,0.0,0.0,0.0,0.0,16.7,6.05,73.0,20.95,1
2063,01,081,041200,2,01,081,041200,2,10810412002,385,88.83,8.05,0.0,0.0,0.0,3.12,2.6,12.47,61.04,26.49,1
2064,01,081,041200,3,01,081,041200,3,10810412003,582,89.0,2.41,0.0,7.73,0.0,0.86,20.96,1.37,62.71,34.02,1
2065,01,081,041200,4,01,081,041200,4,10810412004,2741,74.68,20.36,0.0,4.67,0.0,0.0,1.97,4.34,69.94,25.72,1
2066,01,081,041300,1,01,081,041300,1,10810413001,1483,86.58,10.72,0.0,0.0,0.0,2.29,8.56,10.52,73.16,16.32,1
2067,01,081,041300,2,01,081,041300,2,10810413002,655,49.31,47.63,0.0,0.0,0.0,0.0,19.24,2.14,59.54,38.32,7
2068,01,081,041300,3,01,081,041300,3,10810413003,815,48.71,48.47,0.0,0.0,0.0,0.0,43.12,4.91,55.34,19.14,7
2069,01,081,041400,1,01,081,041400,1,10810414001,1002,11.48,88.52,0.0,0.0,0.0,0.0,11.68,0.9,70.26,28.84,2
2070,01,081,041400,2,01,081,041400,2,10810414002,1348,0.67,76.78,0.0,0.0,0.0,22.55,52.08,22.26,67.21,10.53,2
2071,01,081,041400,3,01,081,041400,3,10810414003,709,2.26,97.74,0.0,0.0,0.0,0.0,50.35,15.09,55.85,29.06,2
2072,01,081,041400,4,01,081,041400,4,10810414004,505,23.96,76.04,0.0,0.0,0.0,0.0,8.12,4.95,75.25,19.8,2
2073,01,081,041600,1,01,081,041600,1,10810416001,915,23.06,70.93,0.0,1.09,0.0,3.5,43.93,17.27,71.48,11.26,2
2074,01,081,041600,2,01,081,041600,2,10810416002,724,3.59,87.29,0.0,0.0,0.0,0.0,19.89,12.85,67.54,19.61,2
2075,01,081,041600,3,01,081,041600,3,10810416003,2306,26.11,68.21,0.0,1.65,0.0,4.03,19.3,6.76,83.61,9.63,2
2076,01,081,041701,1,01,081,041701,1,10810417011,3062,49.71,37.13,0.52,11.85,0.0,0.0,6.21,8.85,77.34,13.81,7
2077,01,081,041702,1,01,081,041702,1,10810417021,557,61.04,0.0,0.0,0.0,0.0,38.96,0.0,37.16,62.84,0.0,1
2078,01,081,041702,2,01,081,041702,2,10810417022,331,20.54,10.88,0.0,0.0,0.0,63.75,17.82,29.0,71.0,0.0,6
2079,01,081,041702,3,01,081,041702,3,10810417023,2030,77.44,7.09,6.4,0.0,0.0,9.06,22.66,29.36,57.64,13.0,1
2080,01,081,041703,1,01,081,041703,1,10810417031,2099,77.23,20.63,0.0,2.14,0.0,0.0,14.05,3.38,85.37,11.24,1
2081,01,081,041703,2,01,081,041703,2,10810417032,1044,63.51,26.53,0.0,0.0,0.0,9.96,16.76,9.29,77.3,12.26,1
2082,01,081,041703,3,01,081,041703,3,10810417033,2192,48.18,21.08,0.0,8.85,0.0,7.25,10.22,14.19,63.0,22.81,7
2083,01,081,041801,1,01,081,041801,1,10810418011,1515,49.44,23.76,0.0,0.0,0.0,11.88,15.39,9.7,88.05,2.24,7
2084,01,081,041801,2,01,081,041801,2,10810418012,1727,76.43,21.89,0.0,1.22,0.0,0.46,2.08,13.55,68.62,17.83,1
2085,01,081,041802,1,01,081,041802,1,10810418021,239,84.52,15.48,0.0,0.0,0.0,0.0,7.11,0.0,91.63,8.37,1
2086,01,081,041802,2,01,081,041802,2,10810418022,970,78.25,19.69,0.0,0.0,0.0,0.0,5.36,19.59,69.9,10.52,1
2087,01,081,041802,3,01,081,041802,3,10810418023,1700,67.76,16.35,0.0,0.0,0.0,0.0,30.82,2.71,87.65,9.65,1
2088,01,081,041803,1,01,081,041803,1,10810418031,598,85.12,10.37,0.0,0.0,0.0,0.0,12.88,8.86,64.88,26.25,1
2089,01,081,041803,2,01,081,041803,2,10810418032,1403,90.95,9.05,0.0,0.0,0.0,0.0,41.63,21.38,61.51,17.11,1
2090,01,081,041803,3,01,081,041803,3,10810418033,801,100.0,0.0,0.0,0.0,0.0,0.0,12.98,13.48,61.55,24.97,1
2091,01,081,041901,1,01,081,041901,1,10810419011,970,94.64,0.0,0.0,3.92,0.0,1.44,5.46,1.55,82.06,16.39,1
2092,01,081,041901,2,01,081,041901,2,10810419012,1285,84.82,0.0,0.0,0.0,0.0,3.19,37.28,15.95,63.66,20.39,1
2093,01,081,041902,1,01,081,041902,1,10810419021,640,82.03,10.94,0.0,0.0,0.0,3.91,9.38,3.28,62.19,34.53,1
2094,01,081,041902,2,01,081,041902,2,10810419022,1054,78.75,21.25,0.0,0.0,0.0,0.0,4.36,9.49,76.0,14.52,1
2095,01,081,041902,3,01,081,041902,3,10810419023,1377,82.64,17.36,0.0,0.0,0.0,0.0,1.31,19.46,73.78,6.75,1
2096,01,081,041903,1,01,081,041903,1,10810419031,749,91.59,0.0,0.0,7.61,0.0,0.0,20.16,0.0,65.02,34.98,1
2097,01,081,041903,2,01,081,041903,2,10810419032,550,94.73,5.27,0.0,0.0,0.0,0.0,0.0,0.0,90.73,9.27,1
2098,01,081,041903,3,01,081,041903,3,10810419033,2072,89.96,6.81,0.0,1.01,0.0,2.22,4.58,4.39,56.03,39.58,1
2099,01,081,042002,1,01,081,042002,1,10810420021,2527,79.54,8.03,0.0,0.71,0.0,3.88,0.0,4.23,74.12,19.11,1
2100,01,081,042002,2,01,081,042002,2,10810420022,1686,62.69,21.12,0.0,3.74,0.0,8.66,12.93,7.65,75.98,15.66,1
2101,01,081,042002,3,01,081,042002,3,10810420023,1689,69.69,21.85,0.83,0.0,0.0,1.89,51.39,24.93,65.9,6.34,1
2102,01,081,042002,4,01,081,042002,4,10810420024,1788,77.18,18.18,4.64,0.0,0.0,0.0,5.59,7.21,67.9,24.89,1
2103,01,081,042003,1,01,081,042003,1,10810420031,884,66.52,16.06,0.0,0.0,0.0,17.42,13.46,12.78,70.7,14.03,1
2104,01,081,042003,2,01,081,042003,2,10810420032,1011,100.0,0.0,0.0,0.0,0.0,0.0,9.3,12.46,82.79,4.75,1
2105,01,081,042003,3,01,081,042003,3,10810420033,1944,67.64,29.06,0.0,0.41,0.0,0.0,6.38,1.85,69.7,27.42,1
2106,01,081,042005,1,01,081,042005,1,10810420051,1188,81.73,9.76,0.59,0.0,0.0,3.2,24.49,11.7,71.63,16.67,1
2107,01,081,042005,2,01,081,042005,2,10810420052,808,78.84,16.09,0.0,0.0,0.0,4.95,6.81,8.54,76.11,14.48,1
2108,01,081,042005,3,01,081,042005,3,10810420053,562,37.9,33.27,0.0,0.0,0.0,7.12,2.49,21.71,63.7,14.59,7
2109,01,081,042005,4,01,081,042005,4,10810420054,1753,89.5,5.59,0.0,2.97,0.0,0.46,4.62,11.24,67.48,21.28,1
2110,01,081,042006,1,01,081,042006,1,10810420061,922,57.27,35.79,2.28,0.0,0.0,2.39,13.45,14.86,66.7,17.35,1
2111,01,081,042006,2,01,081,042006,2,10810420062,973,95.89,4.11,0.0,0.0,0.0,0.0,11.31,4.32,66.39,29.29,1
2112,01,081,042007,1,01,081,042007,1,10810420071,3211,74.99,15.91,0.0,0.0,0.0,2.74,5.47,4.3,77.89,16.44,1
2113,01,081,042008,1,01,081,042008,1,10810420081,2123,90.44,5.42,0.0,0.71,0.0,3.44,4.85,1.6,60.81,33.87,1
2114,01,081,042008,2,01,081,042008,2,10810420082,2066,72.17,15.59,0.0,1.65,0.0,9.29,18.2,13.55,66.89,17.72,1
2115,01,081,042008,3,01,081,042008,3,10810420083,1429,69.35,22.04,0.0,0.0,0.0,8.61,2.47,10.78,64.38,19.8,1
2116,01,081,042009,1,01,081,042009,1,10810420091,2608,65.76,30.94,0.0,0.0,0.0,1.34,17.91,10.43,66.22,23.35,1
2117,01,081,042101,1,01,081,042101,1,10810421011,1232,84.33,8.93,0.0,3.33,0.0,0.0,5.36,8.85,70.62,20.54,1
2118,01,081,042101,2,01,081,042101,2,10810421012,1535,38.57,58.7,0.0,0.0,0.0,2.74,11.4,2.15,82.8,15.05,2
2119,01,081,042101,3,01,081,042101,3,10810421013,1183,71.43,20.29,0.0,0.0,0.0,2.37,9.63,5.66,76.5,17.84,1
2120,01,081,042103,1,01,081,042103,1,10810421031,1232,80.6,16.72,0.0,0.0,0.0,0.0,11.28,19.48,68.75,11.77,1
2121,01,081,042103,2,01,081,042103,2,10810421032,846,91.73,0.0,0.0,0.0,0.0,8.27,12.53,2.96,79.31,17.73,1
2122,01,081,042104,1,01,081,042104,1,10810421041,2648,48.56,47.02,0.0,0.72,0.0,0.15,12.67,13.56,74.02,12.42,7
2123,01,081,042104,2,01,081,042104,2,10810421042,633,85.94,0.79,0.0,13.27,0.0,0.0,0.0,0.0,77.88,22.12,1
2124,01,081,042104,3,01,081,042104,3,10810421043,1260,83.41,14.76,0.0,0.0,0.0,1.83,16.56,2.06,81.83,16.11,1
2125,01,081,042104,4,01,081,042104,4,10810421044,2097,94.42,3.1,0.0,0.0,0.0,2.48,0.0,1.24,89.18,9.59,1
2126,01,083,020101,1,01,083,020101,1,10830201011,1268,95.74,1.74,0.0,0.0,0.0,0.0,5.54,12.38,74.61,13.01,1
2127,01,083,020101,2,01,083,020101,2,10830201012,1124,100.0,0.0,0.0,0.0,0.0,0.0,8.36,1.96,83.81,14.23,1
