STATE,geometry
HI,POINT (-157.870201 21.3162980000001)
HI,POINT (-157.811554 21.421325)
HI,POINT (-157.859198 21.3102000000001)
HI,POINT (-157.859861 21.309716)
HI,POINT (-157.861395 21.3085580000001)
HI,POINT (-157.862514 21.3077490000001)
HI,POINT (-157.863254 21.3072310000001)
HI,POINT (-157.863195 21.3011550000001)
HI,POINT (-158.011767 21.3963820000001)
HI,POINT (-157.841486 21.298912)
HI,POINT (-158.00458 21.4629580000001)
HI,POINT (-157.808545 21.308361)
HI,POINT (-157.877532 21.3251050000001)
HI,POINT (-157.870397 21.3272030000001)
HI,POINT (-157.871168 21.3208070000001)
HI,POINT (-155.970029 19.640879)
HI,POINT (-155.970029 19.640879)
HI,POINT (-156.040475 19.7361760000001)
HI,POINT (-155.970029 19.640879)
HI,POINT (-155.970029 19.640879)
HI,POINT (-155.970029 19.640879)
HI,POINT (-155.970029 19.640879)
HI,POINT (-155.681028 19.9558470000001)
HI,POINT (-155.084267 19.717563)
HI,POINT (-155.041967 19.714141)
HI,POINT (-155.041967 19.714141)
HI,POINT (-155.062025 19.695437)
HI,POINT (-155.064255 19.720692)
HI,POINT (-159.369716 21.978846)
HI,POINT (-159.369716 21.978846)
HI,POINT (-159.348581 21.9808860000001)
HI,POINT (-159.348581 21.9808860000001)
HI,POINT (-159.3555 22.086482)
HI,POINT (-159.453781 22.1972010000001)
HI,POINT (-158.09857 21.476366)
HI,POINT (-158.076768 21.339665)
HI,POINT (-157.83713 21.2927720000001)
HI,POINT (-157.827157 21.2775330000001)
HI,POINT (-157.743528 21.39234)
HI,POINT (-157.793134 21.279749)
HI,POINT (-156.690139 20.9276600000001)
HI,POINT (-158.081093 21.334794)
HI,POINT (-157.937215 21.384666)
HI,POINT (-156.472075 20.879897)
HI,POINT (-156.455897 20.7506490000001)
HI,POINT (-156.504738 20.887005)
HI,POINT (-156.452575 20.886148)
HI,POINT (-156.455921 20.8835730000001)
HI,POINT (-156.456378 20.753072)
HI,POINT (-156.452559 20.733147)
HI,POINT (-156.677221 20.8719160000001)
HI,POINT (-156.678477 20.8769340000001)
HI,POINT (-156.666995 20.9858150000001)
HI,POINT (-156.69375 20.9191080000001)
HI,POINT (-158.027093 21.499089)
HI,POINT (-157.811554 21.421325)
HI,POINT (-157.747972 21.420198)
HI,POINT (-157.743158 21.3966800000001)
HI,POINT (-157.715093 21.2830660000001)
HI,POINT (-157.792476 21.279363)
HI,POINT (-157.83456 21.288348)
HI,POINT (-157.835972 21.291393)
HI,POINT (-157.839579 21.291863)
HI,POINT (-157.84009 21.2920140000001)
HI,POINT (-157.840279 21.2942420000001)
HI,POINT (-157.842817 21.2932060000001)
HI,POINT (-157.844798 21.2940820000001)
HI,POINT (-157.847462 21.295257)
HI,POINT (-157.858655 21.2943690000001)
HI,POINT (-157.852321 21.2941900000001)
HI,POINT (-157.753557 21.383473)
HI,POINT (-157.707446 21.285916)
HI,POINT (-157.862092 21.29778)
HI,POINT (-157.80029 21.281302)
HI,POINT (-157.814155 21.2809350000001)
HI,POINT (-157.838653 21.2852120000001)
HI,POINT (-157.857434 21.29954)
ID,POINT (-114.712683 42.9479630000001)
CA,POINT (-120.303872 37.983977)
CA,POINT (-119.964784 37.4842990000001)
CA,POINT (-119.965973 37.4856800000001)
CA,POINT (-119.96641 37.4860380000001)
CA,POINT (-120.362735 37.974159)
CA,POINT (-120.384203 37.985459)
CA,POINT (-120.382148 37.982631)
CA,POINT (-120.369845 37.9885090000001)
CA,POINT (-120.362152 37.974209)
CA,POINT (-120.363669 37.9741020000001)
CA,POINT (-120.327158 37.9778860000001)
CA,POINT (-120.326933 37.977853)
CA,POINT (-120.32461 37.9765320000001)
CA,POINT (-120.368543 38.2106360000001)
