,STATE,NAME,geometry
326,HI,cvs,POINT (-157.8579081 21.3128166)
327,HI,cvs,POINT (-157.9682385 21.3943101)
328,HI,cvs,POINT (-158.0248523 21.4966641)
329,HI,cvs,POINT (-157.7423218 21.3937651)
330,HI,cvs,POINT (-157.7973868 21.4010407)
331,HI,walgreens,POINT (-158.0179022 21.3801111)
332,HI,cvs,POINT (-157.7862302 21.2770478)
335,HI,cvs,POINT (-157.8676526 21.3364158)
337,HI,cvs,POINT (-157.9417504 21.3855373)
338,HI,cvs,POINT (-155.4720535 19.1996284)
340,HI,cvs,POINT (-158.0312983 21.4956751)
342,HI,cvs,POINT (-159.3211928 22.0630904)
356,HI,walgreens,POINT (-157.8678493 21.3346997)
359,HI,"walmart, wal-mart",POINT (-157.8429708 21.2947569)
363,HI,walgreens,POINT (-157.802177 21.4193276)
366,HI,walgreens,POINT (-157.842038 21.2934767)
367,HI,walgreens,POINT (-156.5047097 20.8873041)
368,HI,walgreens,POINT (-156.6755642 20.871089)
375,HI,cvs,POINT (-155.6731816 20.0215426)
376,HI,cvs,POINT (-157.8577375 21.3236587)
377,HI,cvs,POINT (-157.8787202 21.3333915)
378,HI,cvs,POINT (-157.8076545 21.2868542)
379,HI,cvs,POINT (-156.4651767 20.8910165)
380,HI,cvs,POINT (-157.8100142 21.3076612)
381,HI,cvs,POINT (-157.9136027 21.3455872)
382,HI,cvs,POINT (-158.0245121 21.3340226)
383,HI,cvs,POINT (-158.022624 21.4419749)
384,HI,"walmart, wal-mart",POINT (-159.3648615 21.9824147)
386,HI,cvs,POINT (-155.9619034 19.5716818)
387,HI,cvs,POINT (-157.7426068 21.3963313)
389,HI,cvs,POINT (-157.9007102 21.3390122)
394,HI,cvs,POINT (-159.3794089 21.970117)
404,HI,walgreens,POINT (-156.4655808 20.8884031)
414,CA,walgreens,POINT (-122.2277831 40.1605547)
429,CA,"walmart, wal-mart",POINT (-121.9856555 37.5202248)
431,CA,cvs,POINT (-122.2312673 37.4852944)
440,CA,cvs,POINT (-122.1567036 37.7261423)
446,CA,walgreens,POINT (-122.347311 37.5767529)
447,CA,cvs,POINT (-121.9505487 37.7638682)
448,CA,cvs,POINT (-121.9304865 37.7286696)
451,CA,cvs,POINT (-122.1250062 37.8906825)
452,CA,cvs,POINT (-122.3047287 37.9943696)
453,CA,walgreens,POINT (-122.3932156 37.7289003)
454,CA,cvs,POINT (-122.0944202 37.9586385)
455,CA,cvs,POINT (-121.8896384 38.0069393)
456,CA,cvs,POINT (-122.1261896 37.8566926)
457,CA,cvs,POINT (-122.2999708 37.8993247)
461,CA,walgreens,POINT (-122.3868239 37.5969957)
462,CA,walgreens,POINT (-123.2039497 39.1511109)
463,CA,walgreens,POINT (-121.6231637 36.6820444)
467,CA,walgreens,POINT (-122.4005829 37.7913454)
468,CA,walgreens,POINT (-122.5035509 37.7794404)
470,CA,walgreens,POINT (-122.4188986 37.7891395)
473,CA,cvs,POINT (-122.0911213 37.6520374)
475,CA,walgreens,POINT (-122.0766989 37.695946)
476,CA,walgreens,POINT (-122.2710535 37.8040409)
483,CA,walgreens,POINT (-122.4759585 37.7808)
491,CA,walgreens,POINT (-122.2760594 37.7789703)
492,CA,walgreens,POINT (-122.0889877 37.6530071)
494,CA,cvs,POINT (-122.1564019 37.7235845)
495,CA,cvs,POINT (-122.2097955 37.8273073)
507,CA,"walmart, wal-mart",POINT (-121.7616644 37.9634644)
513,CA,walgreens,POINT (-121.2863249 37.8272546)
517,CA,walgreens,POINT (-122.4337109 37.7508512)
523,CA,walgreens,POINT (-122.4088464 37.7889867)
524,CA,walgreens,POINT (-122.406072 37.7532771)
525,CA,walgreens,POINT (-122.4235636 37.7865733)
526,CA,walgreens,POINT (-122.4205002 37.791029)
527,CA,walgreens,POINT (-122.4204496 37.7826783)
528,CA,walgreens,POINT (-122.4194439 37.7656508)
529,CA,walgreens,POINT (-122.4043834 37.7872947)
530,CA,walgreens,POINT (-122.4395455 37.7822348)
532,CA,walgreens,POINT (-122.2867403 37.9949387)
533,CA,walgreens,POINT (-121.7317984 37.9626304)
534,CA,walgreens,POINT (-122.4189605 37.754044)
535,CA,walgreens,POINT (-122.4214991 37.7963795)
537,CA,walgreens,POINT (-122.4126472 37.8059311)
538,CA,walgreens,POINT (-122.4727288 37.7317041)
539,CA,walgreens,POINT (-122.4664848 37.6895148)
540,CA,cvs,POINT (-122.3862544 37.5954032)
542,CA,cvs,POINT (-122.2531427 37.8266901)
543,CA,cvs,POINT (-122.2155726 37.7988439)
544,CA,cvs,POINT (-121.742492 37.6967029)
546,CA,cvs,POINT (-122.5224765 37.945256)
547,CA,cvs,POINT (-122.5651717 37.9812256)
555,CA,walgreens,POINT (-121.7862309 37.9898963)
556,CA,walgreens,POINT (-122.4115574 37.6205828)
557,CA,walgreens,POINT (-122.3236123 37.5649953)
558,CA,cvs,POINT (-122.2746216 37.5576922)
559,CA,cvs,POINT (-122.3331952 37.5807481)
563,CA,cvs,POINT (-121.2745499 38.1295194)
567,CA,"walmart, wal-mart",POINT (-121.3032382 38.1129918)
568,CA,cvs,POINT (-122.7440418 38.4330541)
569,CA,walgreens,POINT (-122.1382271 37.6858368)
570,CA,walgreens,POINT (-122.3967461 37.7941802)
571,CA,walgreens,POINT (-122.4984521 37.741797)
574,CA,walgreens,POINT (-122.411782 37.7870832)
576,CA,"walmart, wal-mart",POINT (-122.7900879 38.5287018)
582,CA,walgreens,POINT (-122.4336537 37.7868153)
584,CA,walgreens,POINT (-122.4301724 37.7719995)
585,CA,walgreens,POINT (-121.5503199 39.020111)
596,CA,cvs,POINT (-121.3219529 38.0175456)
597,CA,cvs,POINT (-121.4331235 37.7609699)
601,CA,cvs,POINT (-122.219321 38.1344927)
602,CA,cvs,POINT (-121.7319011 38.5609033)
603,CA,cvs,POINT (-122.637798 38.2385894)
604,CA,cvs,POINT (-122.4155612 40.5735518)
614,CA,cvs,POINT (-122.182417 37.7983317)
619,CA,cvs,POINT (-121.6430886 36.675231)
623,CA,walgreens,POINT (-122.4673902 37.7825047)
630,CA,cvs,POINT (-121.2834444 38.5815777)
633,CA,cvs,POINT (-121.5062845 38.6702061)
634,CA,cvs,POINT (-122.4235097 37.7942548)
635,CA,cvs,POINT (-121.2731845 38.6757051)
637,CA,cvs,POINT (-121.6461481 39.1465598)
643,CA,"walmart, wal-mart",POINT (-121.6538633 39.1447809)
644,CA,walgreens,POINT (-121.6287592 39.1428304)
646,CA,"walmart, wal-mart",POINT (-121.2918361 38.5961271)
652,CA,walgreens,POINT (-121.4485844 38.4241846)
653,CA,cvs,POINT (-121.6601766 36.6598979)
654,CA,walgreens,POINT (-121.2724645 38.7067395)
655,CA,walgreens,POINT (-121.3097057 38.677583)
666,CA,walgreens,POINT (-121.5430006 38.509309)
671,CA,walgreens,POINT (-121.3629164 38.7046338)
677,CA,walgreens,POINT (-121.4821201 38.4963415)
678,CA,walgreens,POINT (-121.4958702 38.5252887)
679,CA,walgreens,POINT (-121.4550417 38.5479376)
680,CA,"walmart, wal-mart",POINT (-121.4335665 38.4994657)
682,CA,walgreens,POINT (-121.8300066 37.2501714)
689,CA,walgreens,POINT (-121.9812711 37.2301713)
690,CA,walgreens,POINT (-121.8906791 37.3357953)
692,CA,"walmart, wal-mart",POINT (-121.9211738 37.4314605)
698,CA,cvs,POINT (-121.9945058 37.2938017)
699,CA,cvs,POINT (-122.1605567 37.4464685)
700,CA,cvs,POINT (-122.1145999 37.4025187)
701,CA,cvs,POINT (-121.8283325 37.3815986)
705,CA,cvs,POINT (-121.8989977 37.3049819)
708,CA,walgreens,POINT (-121.8100864 37.310257)
709,CA,walgreens,POINT (-121.8406496 37.340867)
710,CA,"walmart, wal-mart",POINT (-121.5511881 37.0086236)
711,OR,walgreens,POINT (-122.982455 44.9274924)
718,CA,walgreens,POINT (-122.0501296 37.3515668)
719,CA,walgreens,POINT (-121.8833483 37.2829554)
721,CA,walgreens,POINT (-122.032071 37.3684569)
722,CA,walgreens,POINT (-121.9133941 37.3238667)
723,CA,cvs,POINT (-122.042537 37.3383858)
724,CA,cvs,POINT (-121.9665427 37.3285986)
727,CA,walgreens,POINT (-121.7976526 37.2541509)
728,CA,walgreens,POINT (-121.7739662 37.3145489)
729,CA,"walmart, wal-mart",POINT (-121.7991929 37.2564108)
730,CA,"walmart, wal-mart",POINT (-121.5500573 38.587351)
733,CA,"walmart, wal-mart",POINT (-121.767945 37.6992416)
741,CA,walgreens,POINT (-122.3963885 40.5857051)
742,CA,walgreens,POINT (-122.2501807 38.1231422)
743,CA,walgreens,POINT (-122.2072123 38.105385)
744,CA,walgreens,POINT (-122.0642523 38.2484426)
753,CA,cvs,POINT (-122.2875368 38.3238141)
754,CA,cvs,POINT (-121.8156699 39.7615904)
755,CA,cvs,POINT (-124.0852409 40.8656955)
756,CA,cvs,POINT (-124.1472183 40.8002566)
757,CA,cvs,POINT (-122.0333872 38.291429)
782,CA,cvs,POINT (-121.2797054 38.7894883)
809,OR,"walmart, wal-mart",POINT (-121.317489 44.0236526)
830,OR,walgreens,POINT (-123.0498926 43.7976847)
840,OR,walgreens,POINT (-123.0260147 44.997361)
843,OR,walgreens,POINT (-123.0339042 44.8907209)
844,OR,"walmart, wal-mart",POINT (-123.0934595 44.0907274)
847,OR,walgreens,POINT (-123.0273414 44.082865)
849,OR,"walmart, wal-mart",POINT (-122.995784 44.914017)
851,OR,walgreens,POINT (-123.0178075 44.9573074)
852,OR,walgreens,POINT (-123.0599654 44.8887816)
873,CA,cvs,POINT (-121.4512237 37.7408924)
887,CA,walgreens,POINT (-122.4205965 37.7467313)
888,CA,walgreens,POINT (-122.4172889 37.789368)
896,CA,cvs,POINT (-121.4131932 38.573306)
912,CA,walgreens,POINT (-122.4586618 37.763629)
926,CA,walgreens,POINT (-122.4915163 37.649042)
929,CA,walgreens,POINT (-122.4684552 37.7389226)
933,CA,cvs,POINT (-122.0322784 37.8518692)
934,CA,cvs,POINT (-122.0276556 37.9760812)
935,CA,cvs,POINT (-121.7000404 37.9366074)
938,CA,walgreens,POINT (-121.7977159 36.6859438)
939,CA,walgreens,POINT (-122.5642699 37.9796906)
944,CA,"walmart, wal-mart",POINT (-121.6688804 36.70586)
953,CA,walgreens,POINT (-122.24428 37.809754)
956,CA,cvs,POINT (-121.9595907 37.9493288)
960,CA,walgreens,POINT (-122.4189847 37.7757487)
961,CA,walgreens,POINT (-122.4055156 37.7863308)
964,CA,walgreens,POINT (-122.3987639 37.7941211)
965,CA,walgreens,POINT (-121.272304 38.8057742)
966,CA,"walmart, wal-mart",POINT (-122.1777761 37.7145529)
967,CA,cvs,POINT (-121.3112158 38.7608751)
978,CA,"walmart, wal-mart",POINT (-122.3284766 37.9797844)
979,CA,walgreens,POINT (-121.891397 38.0096223)
980,CA,walgreens,POINT (-121.9969121 37.8138837)
981,CA,walgreens,POINT (-122.3583621 37.9352237)
983,CA,"walmart, wal-mart",POINT (-121.8681006 38.0090876)
988,CA,walgreens,POINT (-122.262782 37.8369261)
995,CA,walgreens,POINT (-121.2943193 38.0197916)
998,CA,walgreens,POINT (-122.0634556 37.6457444)
999,CA,walgreens,POINT (-122.4063923 37.7850308)
1000,CA,walgreens,POINT (-122.4297292 37.7665389)
1001,CA,walgreens,POINT (-122.4535456 37.7861468)
1002,CA,walgreens,POINT (-122.4082459 37.7859973)
1004,CA,walgreens,POINT (-122.2215129 37.7838875)
1005,CA,walgreens,POINT (-122.422193 37.7425612)
1006,CA,walgreens,POINT (-122.4596093 37.7248685)
1008,CA,walgreens,POINT (-122.3945839 37.792574)
1009,CA,walgreens,POINT (-122.4799959 37.7637)
1010,CA,walgreens,POINT (-122.3644555 37.5868224)
1012,CA,cvs,POINT (-121.294585 38.8774384)
1013,CA,cvs,POINT (-121.781651 36.9194865)
1014,CA,cvs,POINT (-122.0426693 36.9655052)
1015,CA,cvs,POINT (-122.0682665 37.0527724)
1016,CA,cvs,POINT (-122.0319746 37.0465133)
1017,CA,cvs,POINT (-122.04726 37.5510494)
1018,CA,cvs,POINT (-122.5408346 38.0047708)
1019,CA,cvs,POINT (-122.5246837 37.9031759)
1021,CA,walgreens,POINT (-122.1316182 37.9984326)
1024,CA,walgreens,POINT (-121.7845628 38.6780474)
1025,CA,walgreens,POINT (-122.0020221 36.9806445)
1026,CA,walgreens,POINT (-122.525366 37.9721419)
1027,CA,"walmart, wal-mart",POINT (-121.7410083 38.6754102)
1028,CA,"walmart, wal-mart",POINT (-122.6445541 41.6985092)
1033,CA,walgreens,POINT (-122.0263147 37.0455947)
1034,CA,cvs,POINT (-122.7186259 38.4600033)
1037,CA,walgreens,POINT (-122.40236 37.7921475)
1038,CA,walgreens,POINT (-122.1799462 37.7561615)
1039,CA,walgreens,POINT (-122.2654917 37.8227236)
1040,CA,"walmart, wal-mart",POINT (-122.067287 37.6046735)
1041,CA,"walmart, wal-mart",POINT (-122.1989438 37.7390969)
1044,CA,walgreens,POINT (-122.2491453 37.7572238)
1047,CA,walgreens,POINT (-122.5244488 37.8803628)
1051,CA,"walmart, wal-mart",POINT (-121.2736664 38.0234882)
1052,CA,"walmart, wal-mart",POINT (-121.257021 38.7471909)
1055,CA,cvs,POINT (-121.2884649 38.0010712)
1058,CA,cvs,POINT (-121.9902005 38.3599526)
1059,CA,cvs,POINT (-122.3520624 40.5727277)
1060,CA,cvs,POINT (-121.7845719 38.6761166)
1061,CA,cvs,POINT (-122.4346598 37.4690389)
1066,CA,walgreens,POINT (-122.3730073 40.6097087)
1074,CA,cvs,POINT (-121.8744586 37.6982175)
1077,CA,cvs,POINT (-121.6501098 36.6980408)
1084,CA,cvs,POINT (-121.3854191 38.4103142)
1085,CA,cvs,POINT (-121.3401524 38.6869632)
1090,CA,cvs,POINT (-121.4444881 38.5614758)
1096,CA,cvs,POINT (-121.5341347 38.4863487)
1099,CA,"walmart, wal-mart",POINT (-121.331827 38.7042956)
1100,CA,"walmart, wal-mart",POINT (-121.3915533 38.4117979)
1102,CA,"walmart, wal-mart",POINT (-121.3946668 38.712747)
1113,CA,walgreens,POINT (-121.9612771 37.3500496)
1115,CA,walgreens,POINT (-121.2721525 38.6778907)
1117,CA,cvs,POINT (-122.2595719 37.8549502)
1123,CA,walgreens,POINT (-121.3485788 38.6603259)
1129,CA,"walmart, wal-mart",POINT (-121.5060536 38.635584)
1138,CA,walgreens,POINT (-122.0236449 37.3105539)
1139,CA,walgreens,POINT (-121.6385404 37.1301488)
1140,CA,walgreens,POINT (-121.8616961 37.3580652)
1141,CA,walgreens,POINT (-121.8895883 37.2456558)
1142,CA,walgreens,POINT (-121.8748392 37.343306)
1146,CA,cvs,POINT (-122.0945978 37.3899564)
1147,CA,cvs,POINT (-121.9618899 37.2343328)
1148,CA,cvs,POINT (-121.8586547 37.3869615)
1149,CA,cvs,POINT (-121.7913007 37.315575)
1150,CA,cvs,POINT (-121.9018248 37.4336333)
1151,CA,cvs,POINT (-122.1290912 37.4337246)
1153,CA,walgreens,POINT (-121.5842816 37.0130828)
1158,CA,cvs,POINT (-121.906894 37.3320533)
1159,CA,cvs,POINT (-121.898992 37.2571124)
1164,CA,walgreens,POINT (-121.9115828 37.4264406)
1165,CA,walgreens,POINT (-122.072848 37.3791459)
1166,CA,walgreens,POINT (-122.1609016 37.4462571)
1170,CA,walgreens,POINT (-121.8747475 37.4137488)
1171,CA,walgreens,POINT (-121.9920838 37.3518786)
1172,CA,cvs,POINT (-122.0269989 37.3617361)
1176,CA,cvs,POINT (-121.9694611 38.3645363)
1177,CA,cvs,POINT (-121.994674 37.3087889)
1186,CA,walgreens,POINT (-122.1761383 37.436021)
1187,CA,cvs,POINT (-121.8523153 37.276)
1192,CA,"walmart, wal-mart",POINT (-121.8012135 36.6930958)
1193,CA,"walmart, wal-mart",POINT (-122.3431944 40.5836146)
1194,CA,"walmart, wal-mart",POINT (-122.0810944 38.2383312)
1195,CA,"walmart, wal-mart",POINT (-121.804926 39.7232462)
1196,CA,"walmart, wal-mart",POINT (-122.2323667 40.1621886)
1197,CA,walgreens,POINT (-121.860531 39.7320167)
1198,CA,walgreens,POINT (-121.9692795 38.3348827)
1201,CA,cvs,POINT (-122.4348513 37.7617416)
1205,CA,cvs,POINT (-122.2895603 38.2822251)
1206,CA,cvs,POINT (-122.3035787 38.3231582)
1207,CA,cvs,POINT (-121.6904122 39.3674438)
1208,CA,cvs,POINT (-122.1928056 38.0811596)
1209,CA,cvs,POINT (-121.9741601 37.3383087)
1210,CA,cvs,POINT (-121.6211384 39.7624716)
1211,CA,cvs,POINT (-122.9274561 40.7220882)
1232,CA,cvs,POINT (-122.1600495 37.4381018)
1235,CA,cvs,POINT (-122.4262614 37.6268429)
1237,CA,cvs,POINT (-122.3367527 37.5208977)
1266,OR,"walmart, wal-mart",POINT (-124.2520657 43.3895567)
1283,OR,walgreens,POINT (-122.9261079 44.0451391)
1284,OR,"walmart, wal-mart",POINT (-123.0255331 44.8786558)
1285,OR,"walmart, wal-mart",POINT (-122.9872836 44.9647318)
1286,OR,"walmart, wal-mart",POINT (-122.7787667 42.2447244)
1287,OR,"walmart, wal-mart",POINT (-123.043242 43.8002222)
1291,OR,"walmart, wal-mart",POINT (-124.0544383 44.6565963)
1319,CA,walgreens,POINT (-121.992644 37.8241009)
1321,CA,cvs,POINT (-121.5353622 38.5509859)
1339,CA,walgreens,POINT (-122.4841574 37.7008151)
1348,CA,cvs,POINT (-122.4626468 38.2909694)
1358,CA,walgreens,POINT (-124.1967424 41.757276)
1370,CA,cvs,POINT (-121.7711786 37.3007391)
1371,CA,cvs,POINT (-122.2018684 39.7485814)
1375,CA,cvs,POINT (-122.1980301 37.4237832)
1376,CA,walgreens,POINT (-121.5254217 38.5804322)
1377,CA,walgreens,POINT (-122.2906198 37.531096)
1380,CA,walgreens,POINT (-122.4049225 37.7301169)
1382,CA,cvs,POINT (-121.7832646 37.9656645)
1383,CA,cvs,POINT (-122.0646333 37.8964253)
1384,CA,cvs,POINT (-122.119557 37.9920468)
1386,CA,"walmart, wal-mart",POINT (-122.6163525 38.9315636)
1387,CA,"walmart, wal-mart",POINT (-124.1898653 41.7748231)
1388,CA,cvs,POINT (-121.9778045 37.7739353)
1389,CA,cvs,POINT (-121.9927994 37.9625094)
1390,CA,cvs,POINT (-122.0618192 37.9716289)
1391,CA,cvs,POINT (-122.1814506 37.8784771)
1393,CA,"walmart, wal-mart",POINT (-121.8199696 38.4719087)
1395,CA,"walmart, wal-mart",POINT (-122.2177773 39.5257153)
1397,CA,cvs,POINT (-121.7805498 38.6780889)
1402,CA,walgreens,POINT (-121.8506353 36.5997826)
1403,CA,walgreens,POINT (-121.8949 36.5994547)
1404,CA,walgreens,POINT (-121.6520479 36.7119482)
1407,CA,walgreens,POINT (-122.6728053 38.4585839)
1409,CA,walgreens,POINT (-122.4826766 37.754244)
1410,CA,walgreens,POINT (-122.3975733 37.7900488)
1413,CA,walgreens,POINT (-122.0909922 37.6834808)
1415,CA,cvs,POINT (-122.2653685 37.8086082)
1416,CA,walgreens,POINT (-122.1100569 37.6540977)
1418,CA,walgreens,POINT (-122.0764851 37.6302397)
1424,CA,walgreens,POINT (-121.8750322 37.6758872)
1427,CA,walgreens,POINT (-122.2675507 37.8696525)
1433,CA,walgreens,POINT (-121.695411 37.9249132)
1434,CA,walgreens,POINT (-122.3176741 37.9636922)
1436,CA,walgreens,POINT (-122.3400579 37.9580227)
1437,CA,walgreens,POINT (-122.3315483 37.9912588)
1438,CA,walgreens,POINT (-121.944246 37.7249059)
1443,CA,cvs,POINT (-122.6312624 38.2511021)
1450,CA,walgreens,POINT (-121.9698613 37.5234631)
1451,CA,walgreens,POINT (-122.435729 37.7607037)
1452,CA,walgreens,POINT (-121.9821264 37.5554004)
1456,CA,walgreens,POINT (-122.0818649 37.9485894)
1459,CA,walgreens,POINT (-122.4527346 37.7444716)
1461,CA,walgreens,POINT (-122.4278321 37.6452433)
1462,CA,walgreens,POINT (-122.2490462 37.4967889)
1463,CA,cvs,POINT (-121.8895649 36.9743422)
1464,CA,cvs,POINT (-121.9635288 36.9747313)
1465,CA,cvs,POINT (-122.2486011 37.8349415)
1466,CA,cvs,POINT (-121.9328293 37.7053434)
1467,CA,cvs,POINT (-122.2682155 37.8673368)
1468,CA,cvs,POINT (-122.1312499 37.70611)
1469,CA,cvs,POINT (-121.9880761 37.5470274)
1470,CA,cvs,POINT (-121.9275272 37.4921632)
1471,CA,cvs,POINT (-122.2720359 37.7840745)
1472,CA,cvs,POINT (-122.5789905 38.1079971)
1479,CA,walgreens,POINT (-122.3953671 37.6033696)
1480,CA,walgreens,POINT (-122.4522922 37.7644024)
1485,CA,cvs,POINT (-122.0242293 37.5679741)
1488,CA,"walmart, wal-mart",POINT (-122.2525565 38.1830442)
1489,CA,walgreens,POINT (-122.2964733 37.8796212)
1490,CA,walgreens,POINT (-122.0309698 37.5713195)
1491,CA,cvs,POINT (-123.805298 39.4409368)
1498,CA,walgreens,POINT (-122.3953369 37.7771099)
1499,CA,walgreens,POINT (-122.7519524 38.4661155)
1500,CA,walgreens,POINT (-121.2892619 38.1357456)
1502,CA,walgreens,POINT (-122.7095121 38.330968)
1504,CA,cvs,POINT (-121.7781275 37.680201)
1506,CA,"walmart, wal-mart",POINT (-121.4717028 37.7515939)
1507,CA,"walmart, wal-mart",POINT (-121.2899673 38.7879879)
1509,CA,cvs,POINT (-121.2846602 38.1139177)
1513,CA,walgreens,POINT (-122.4162729 37.776936)
1514,CA,cvs,POINT (-122.4226659 37.6433624)
1515,CA,cvs,POINT (-122.2156588 37.4859808)
1516,CA,cvs,POINT (-121.8235513 38.4554056)
1517,CA,cvs,POINT (-122.267513 37.5136003)
1518,CA,cvs,POINT (-122.28884 37.5296551)
1522,CA,cvs,POINT (-122.6896829 38.4506656)
1536,CA,cvs,POINT (-121.9019268 36.6147895)
1537,CA,cvs,POINT (-121.8597898 36.5958878)
1540,CA,cvs,POINT (-121.3197947 36.4156845)
1548,CA,cvs,POINT (-121.4962196 38.6136386)
1553,CA,cvs,POINT (-121.4840151 38.576791)
1554,CA,cvs,POINT (-121.5070989 38.496505)
1573,CA,walgreens,POINT (-121.3729909 38.4522195)
1577,CA,walgreens,POINT (-121.4476679 38.610835)
1585,CA,walgreens,POINT (-121.5417573 38.656296)
1593,CA,walgreens,POINT (-121.4186737 38.4242624)
1594,CA,walgreens,POINT (-121.4513382 38.474936)
1596,CA,walgreens,POINT (-121.4945566 38.562483)
1608,CA,walgreens,POINT (-121.9142368 37.2938495)
1609,CA,walgreens,POINT (-122.115577 37.3773402)
1610,CA,walgreens,POINT (-122.0978707 37.4042996)
1616,CA,cvs,POINT (-121.949818 37.3243645)
1617,CA,cvs,POINT (-121.9750168 37.2872072)
1618,CA,cvs,POINT (-121.6356711 37.1290761)
1619,CA,cvs,POINT (-121.9839236 37.2638453)
1620,CA,cvs,POINT (-121.5876032 37.0145615)
1621,CA,cvs,POINT (-121.9303827 37.2924591)
1627,CA,cvs,POINT (-121.9226826 37.3045726)
1628,CA,cvs,POINT (-122.0875299 37.3716211)
1634,CA,walgreens,POINT (-121.8944227 37.3108186)
1635,CA,walgreens,POINT (-121.9811808 37.2995936)
1636,CA,walgreens,POINT (-121.8430003 37.3727682)
1637,CA,"walmart, wal-mart",POINT (-122.1097141 37.400861)
1638,CA,"walmart, wal-mart",POINT (-121.8604348 37.3310021)
1639,CA,cvs,POINT (-122.0542422 37.3738921)
1640,CA,walgreens,POINT (-122.0185257 37.3555482)
1643,CA,cvs,POINT (-121.8190321 37.3543013)
1649,CA,cvs,POINT (-122.0310489 37.2801458)
1655,CA,cvs,POINT (-121.8785759 37.2635619)
1661,CA,"walmart, wal-mart",POINT (-121.5743781 39.1273897)
1662,CA,walgreens,POINT (-121.5447698 39.5068247)
1663,CA,walgreens,POINT (-124.1391337 40.7809361)
1664,CA,walgreens,POINT (-121.6117458 39.7698983)
1665,CA,walgreens,POINT (-121.5932048 39.1450049)
1666,CA,walgreens,POINT (-121.8450858 39.7615492)
1672,CA,cvs,POINT (-122.1413742 38.2157089)
1673,CA,cvs,POINT (-121.5631976 39.5018616)
1674,CA,cvs,POINT (-121.2558399 38.8153195)
1676,CA,cvs,POINT (-121.9509856 38.3530996)
1694,CA,cvs,POINT (-121.6221031 37.890722)
1703,CA,walgreens,POINT (-122.1611781 37.4459468)
1708,CA,cvs,POINT (-122.2286194 40.1823869)
1709,CA,cvs,POINT (-121.5995868 39.1434817)
1720,CA,cvs,POINT (-121.9199199 37.7986625)
1722,OR,"walmart, wal-mart",POINT (-123.368768 43.2352994)
1727,OR,walgreens,POINT (-122.8615252 42.3153708)
1731,OR,walgreens,POINT (-123.3335358 42.4219015)
1739,OR,walgreens,POINT (-123.0670194 44.0810314)
1747,OR,walgreens,POINT (-123.0841666 44.6336321)
1750,OR,"walmart, wal-mart",POINT (-122.9881052 44.0572384)
1751,OR,"walmart, wal-mart",POINT (-122.8135385 42.4689498)
1755,OR,"walmart, wal-mart",POINT (-121.7606323 42.1933695)
1758,OR,walgreens,POINT (-123.0517021 44.948302)
1759,OR,"walmart, wal-mart",POINT (-123.3068085 44.9315134)
1763,OR,walgreens,POINT (-122.8962526 44.516481)
1769,CA,walgreens,POINT (-122.4520754 37.6452014)
1789,CA,walgreens,POINT (-122.4321732 37.7905308)
1796,CA,cvs,POINT (-123.1975293 39.1504649)
1818,CA,walgreens,POINT (-121.8617772 39.7535085)
1831,CA,cvs,POINT (-121.7664668 38.5615356)
1832,CA,walgreens,POINT (-121.7717781 36.9350089)
1835,CA,cvs,POINT (-121.9944359 37.8135108)
1836,CA,cvs,POINT (-122.3077645 37.9128538)
1837,CA,cvs,POINT (-121.8387411 38.0006735)
1838,CA,cvs,POINT (-121.9313625 37.9423234)
1839,CA,walgreens,POINT (-122.3874508 37.7420457)
1840,CA,walgreens,POINT (-122.4385428 37.8003697)
1841,CA,cvs,POINT (-121.7212337 37.9263547)
1842,CA,cvs,POINT (-122.0400716 37.9294992)
1843,CA,cvs,POINT (-122.3486465 37.920587)
1846,CA,walgreens,POINT (-121.4504888 37.7382436)
1853,CA,"walmart, wal-mart",POINT (-122.7164238 38.3673077)
1856,CA,walgreens,POINT (-122.4226252 37.7762204)
1857,CA,walgreens,POINT (-122.4005626 37.7871481)
1866,CA,cvs,POINT (-122.9237552 39.0480795)
1868,CA,walgreens,POINT (-122.1961821 37.7859678)
1869,CA,cvs,POINT (-122.0716203 37.6939507)
1871,CA,cvs,POINT (-122.1366433 37.6889011)
1872,CA,cvs,POINT (-122.290356 37.890567)
1874,CA,walgreens,POINT (-121.2958838 37.9675435)
1884,CA,walgreens,POINT (-121.7372933 37.9261106)
1885,CA,walgreens,POINT (-122.0612485 37.9269629)
1888,CA,"walmart, wal-mart",POINT (-122.1094985 37.996893)
1889,CA,walgreens,POINT (-122.3188512 37.9246557)
1891,CA,walgreens,POINT (-122.2594962 37.8684434)
1895,CA,cvs,POINT (-122.7083552 38.346276)
1897,CA,walgreens,POINT (-122.1410078 37.7154922)
1898,CA,walgreens,POINT (-122.4791053 37.7426559)
1899,CA,walgreens,POINT (-122.4350776 37.7239179)
1901,CA,walgreens,POINT (-122.2524244 37.7990971)
1904,CA,walgreens,POINT (-122.0385047 37.9775702)
1905,CA,walgreens,POINT (-122.4582285 37.7074914)
1906,CA,walgreens,POINT (-122.408424 37.7982677)
1907,CA,walgreens,POINT (-122.4429732 37.7991905)
1908,CA,walgreens,POINT (-122.2772373 37.520361)
1910,CA,walgreens,POINT (-122.4671857 37.7105991)
1912,CA,cvs,POINT (-122.0243952 36.9739949)
1913,CA,cvs,POINT (-121.7595481 36.910319)
1914,CA,cvs,POINT (-121.9558106 36.9803386)
