STATE,geometry
CA,POINT (-119.693687 36.779317)
CA,POINT (-119.772351 36.7860440000001)
CA,POINT (-119.695042 36.808433)
CA,POINT (-119.693833 36.8086640000001)
CA,POINT (-119.689452 36.8087)
CA,POINT (-119.690139 36.808703)
CA,POINT (-119.689452 36.8087)
CA,POINT (-119.680737 36.8084900000001)
CA,POINT (-120.66568 35.2514410000001)
CA,POINT (-120.659399 35.2830230000001)
CA,POINT (-120.596337 35.126131)
CA,POINT (-120.596337 35.126131)
CA,POINT (-120.594422 35.118971)
CA,POINT (-120.847471 35.370731)
CA,POINT (-120.660149 35.482758)
CA,POINT (-120.433431 34.889103)
CA,POINT (-120.426144 34.953227)
CA,POINT (-120.447274 34.901053)
CA,POINT (-120.433383 34.9086550000001)
CA,POINT (-120.696467 35.586085)
CA,POINT (-120.696467 35.586085)
CA,POINT (-121.083407 35.5637620000001)
CA,POINT (-121.092034 35.5634880000001)
CA,POINT (-119.660141 37.3335750000001)
CA,POINT (-119.740843 36.8741830000001)
CA,POINT (-119.699793 36.8394890000001)
CA,POINT (-119.763726 36.871405)
CA,POINT (-119.774678 36.8517400000001)
CA,POINT (-119.775046 36.839279)
CA,POINT (-119.790428 36.8453880000001)
CA,POINT (-119.790428 36.8453880000001)
CA,POINT (-119.781361 36.839593)
CA,POINT (-119.795948 36.846486)
CA,POINT (-119.837207 36.8081740000001)
CA,POINT (-119.846104 36.79362)
CA,POINT (-119.871014 36.809783)
CA,POINT (-119.827716 36.8083770000001)
CA,POINT (-119.827716 36.8083770000001)
CA,POINT (-119.816788 36.8082400000001)
CA,POINT (-119.814227 36.8082580000001)
CA,POINT (-119.801582 36.8085400000001)
CA,POINT (-119.79562 36.8083950000001)
CA,POINT (-119.773469 36.808817)
CA,POINT (-119.763207 36.8100450000001)
CA,POINT (-120.086417 36.9744820000001)
CA,POINT (-120.079699 36.9528330000001)
CA,POINT (-120.076868 36.952839)
CA,POINT (-120.48807 37.319173)
CA,POINT (-120.486658 37.302604)
CA,POINT (-120.480617 37.3192960000001)
CA,POINT (-120.457221 37.332162)
CA,POINT (-119.807409 36.836121)
CA,POINT (-119.808431 36.831244)
CA,POINT (-120.611015 37.3466280000001)
CA,POINT (-119.814126 36.8373730000001)
CA,POINT (-119.859066 36.8381850000001)
CA,POINT (-119.826494 36.821001)
CA,POINT (-119.877733 36.799581)
CA,POINT (-121.374813 36.8471180000001)
CA,POINT (-121.658041 36.664049)
CA,POINT (-121.658555 36.660083)
CA,POINT (-121.656633 36.6753630000001)
CA,POINT (-121.637849 36.6540820000001)
CA,POINT (-121.628358 36.651017)
CA,POINT (-121.667119 36.7006480000001)
CA,POINT (-121.667119 36.7006480000001)
CA,POINT (-121.654649 36.7145390000001)
CA,POINT (-121.642708 36.7091950000001)
CA,POINT (-121.782516 36.679427)
CA,POINT (-121.823963 36.57822)
CA,POINT (-121.84672 36.60709)
CA,POINT (-121.892832 36.5981380000001)
CA,POINT (-121.921814 36.5525420000001)
CA,POINT (-121.905476 36.539794)
CA,POINT (-121.75996 36.9038780000001)
CA,POINT (-121.783679 36.9127980000001)
CA,POINT (-121.38906 36.836261)
CA,POINT (-121.403881 36.8514250000001)
CA,POINT (-121.779894 36.930846)
CA,POINT (-121.562823 37.001063)
CA,POINT (-121.595974 37.0134800000001)
CA,POINT (-121.576689 37.018383)
CA,POINT (-121.563328 37.02374)
CA,POINT (-121.5685 37.0291940000001)
CA,POINT (-121.5685 37.0291940000001)
CA,POINT (-121.894491 36.9757720000001)
CA,POINT (-121.899711 36.9764270000001)
CA,POINT (-121.901845 36.9771910000001)
CA,POINT (-121.95729 36.9872980000001)
CA,POINT (-122.338942 37.520766)
CA,POINT (-122.25946 37.5241530000001)
CA,POINT (-122.291386 37.5538790000001)
CA,POINT (-122.300506 37.557122)
CA,POINT (-122.289868 37.555373)
CA,POINT (-122.317338 37.555122)
CA,POINT (-122.286707 37.557983)
CA,POINT (-122.281225 37.55582)
CA,POINT (-122.269907 37.5604900000001)
CA,POINT (-122.317225 37.5632640000001)
CA,POINT (-122.325065 37.5621360000001)
CA,POINT (-122.319902 37.567282)
CA,POINT (-122.227877 37.4865970000001)
CA,POINT (-122.221525 37.4892620000001)
CA,POINT (-122.214427 37.500775)
CA,POINT (-122.211352 37.5027210000001)
CA,POINT (-122.217235 37.487015)
CA,POINT (-122.348536 37.5775130000001)
CA,POINT (-122.351434 37.5767940000001)
CA,POINT (-122.350231 37.5780070000001)
CA,POINT (-122.210705 37.4848240000001)
CA,POINT (-122.346685 37.589682)
CA,POINT (-122.200161 37.487127)
CA,POINT (-122.366299 37.5977960000001)
CA,POINT (-122.392872 37.7103230000001)
CA,POINT (-122.391137 37.711193)
CA,POINT (-122.438379 37.6609790000001)
CA,POINT (-122.413966 37.8065980000001)
CA,POINT (-122.384405 37.6649860000001)
CA,POINT (-122.397732 37.7229120000001)
CA,POINT (-122.398749 37.6545550000001)
CA,POINT (-122.471889 37.693269)
CA,POINT (-122.467744 37.7111610000001)
CA,POINT (-122.402621 37.6461830000001)
CA,POINT (-122.46862 37.666663)
CA,POINT (-122.402118 37.7399500000001)
CA,POINT (-122.401921 37.740578)
CA,POINT (-122.423767 37.635546)
CA,POINT (-122.438861 37.7442140000001)
CA,POINT (-122.418636 37.630366)
CA,POINT (-122.421763 37.630457)
CA,POINT (-122.41644 37.6276260000001)
CA,POINT (-122.434418 37.751332)
CA,POINT (-122.466546 37.7402470000001)
CA,POINT (-122.399289 37.633295)
CA,POINT (-122.476243 37.74303)
CA,POINT (-122.385909 37.755497)
CA,POINT (-122.434962 37.7596510000001)
CA,POINT (-122.433427 37.7641550000001)
CA,POINT (-122.365016 37.5901720000001)
CA,POINT (-122.383988 37.595604)
CA,POINT (-122.366376 37.5953930000001)
CA,POINT (-122.372787 37.5970570000001)
CA,POINT (-122.349866 37.590719)
CA,POINT (-122.449965 37.7656040000001)
CA,POINT (-122.490473 37.761083)
CA,POINT (-122.428151 37.468444)
CA,POINT (-122.485976 37.583806)
CA,POINT (-122.224957 37.418308)
CA,POINT (-122.08786 37.373295)
CA,POINT (-122.106636 37.397707)
CA,POINT (-122.176659 37.433209)
CA,POINT (-122.144378 37.42416)
CA,POINT (-122.110539 37.406101)
CA,POINT (-122.0495 37.317683)
CA,POINT (-122.080949 37.3908200000001)
CA,POINT (-122.104458 37.4137000000001)
CA,POINT (-122.037619 37.349517)
CA,POINT (-122.162823 37.4437290000001)
CA,POINT (-122.206557 37.4211240000001)
CA,POINT (-122.182434 37.4520880000001)
CA,POINT (-122.181695 37.4530490000001)
CA,POINT (-122.158942 37.448611)
CA,POINT (-122.071151 37.4131340000001)
CA,POINT (-122.026851 37.322799)
CA,POINT (-122.030957 37.2594570000001)
CA,POINT (-122.093354 37.41941)
CA,POINT (-122.078018 37.408604)
CA,POINT (-122.173077 37.4590150000001)
CA,POINT (-122.035813 37.396483)
CA,POINT (-122.078047 37.419472)
CA,POINT (-122.035643 37.3726130000001)
CA,POINT (-122.003484 37.2804820000001)
CA,POINT (-122.014064 37.3221800000001)
CA,POINT (-122.014101 37.324148)
CA,POINT (-121.982727 37.289133)
CA,POINT (-121.984911 37.221009)
CA,POINT (-121.99411 37.29211)
CA,POINT (-122.051303 37.402408)
CA,POINT (-122.118745 37.4474440000001)
CA,POINT (-122.03146 37.3900350000001)
CA,POINT (-122.060366 37.3374660000001)
CA,POINT (-122.008738 37.3809600000001)
CA,POINT (-122.014139 37.398873)
CA,POINT (-121.994801 37.3740320000001)
CA,POINT (-121.998306 37.3871950000001)
CA,POINT (-122.017261 37.4140140000001)
CA,POINT (-122.017261 37.4140140000001)
CA,POINT (-122.007516 37.4092200000001)
CA,POINT (-121.977577 37.406411)
CA,POINT (-121.978046 37.403487)
CA,POINT (-121.977961 37.4002370000001)
CA,POINT (-121.985429 37.3740760000001)
CA,POINT (-121.98262 37.380341)
CA,POINT (-121.965814 37.3887290000001)
CA,POINT (-121.968021 37.3694140000001)
CA,POINT (-121.979316 37.352272)
CA,POINT (-121.976714 37.3522740000001)
CA,POINT (-121.976714 37.3522740000001)
CA,POINT (-121.960889 37.3522820000001)
CA,POINT (-121.985252 37.322996)
CA,POINT (-121.978022 37.3230290000001)
CA,POINT (-121.968199 37.3253940000001)
CA,POINT (-121.973088 37.5311370000001)
CA,POINT (-122.418023 37.7813820000001)
CA,POINT (-122.417221 37.776844)
CA,POINT (-122.422513 37.786501)
CA,POINT (-122.424271 37.787295)
CA,POINT (-122.413505 37.7689080000001)
CA,POINT (-122.42339 37.7950240000001)
CA,POINT (-122.405111 37.771598)
CA,POINT (-122.403057 37.7879090000001)
CA,POINT (-122.437591 37.7743970000001)
CA,POINT (-122.404 37.7903610000001)
CA,POINT (-122.400412 37.7850250000001)
CA,POINT (-122.401542 37.7884230000001)
CA,POINT (-122.402076 37.789088)
CA,POINT (-122.402059 37.789564)
CA,POINT (-122.402325 37.7712680000001)
CA,POINT (-122.403708 37.7927980000001)
CA,POINT (-122.403856 37.768516)
CA,POINT (-122.401046 37.7911530000001)
CA,POINT (-122.435567 37.7858220000001)
CA,POINT (-122.395793 37.7765160000001)
CA,POINT (-122.401273 37.793643)
CA,POINT (-122.401273 37.793643)
CA,POINT (-122.400461 37.793188)
CA,POINT (-122.4016 37.7642690000001)
CA,POINT (-122.392997 37.776097)
CA,POINT (-122.391216 37.7800580000001)
CA,POINT (-122.393571 37.783101)
CA,POINT (-122.403572 37.792759)
CA,POINT (-122.398619 37.792451)
CA,POINT (-122.398429 37.791751)
CA,POINT (-122.398231 37.7918510000001)
CA,POINT (-122.397593 37.793411)
CA,POINT (-122.398915 37.7955830000001)
CA,POINT (-122.396962 37.793636)
CA,POINT (-122.401959 37.7973480000001)
CA,POINT (-122.393261 37.791951)
CA,POINT (-122.411312 37.7931570000001)
CA,POINT (-122.40229 37.7984670000001)
CA,POINT (-122.392721 37.791206)
CA,POINT (-122.392398 37.79125)
CA,POINT (-122.435635 37.797606)
CA,POINT (-122.419954 37.8049080000001)
CA,POINT (-122.41318 37.807647)
CA,POINT (-122.44515 37.7702830000001)
CA,POINT (-122.402632 37.7921400000001)
CA,POINT (-122.459019 37.7813790000001)
CA,POINT (-122.449496 37.787918)
CA,POINT (-122.460117 37.7811780000001)
CA,POINT (-122.453775 37.7873080000001)
CA,POINT (-122.477669 37.780517)
CA,POINT (-122.472264 37.7971610000001)
CA,POINT (-122.406224 37.8055810000001)
CA,POINT (-122.270863 37.7814280000001)
CA,POINT (-122.28831 37.766871)
CA,POINT (-122.273202 37.7859750000001)
CA,POINT (-122.242941 37.7822770000001)
CA,POINT (-122.271021 37.794925)
CA,POINT (-122.272993 37.80163)
CA,POINT (-122.25298 37.7602810000001)
CA,POINT (-122.270397 37.8064590000001)
CA,POINT (-122.26578 37.805826)
CA,POINT (-122.265193 37.8068940000001)
CA,POINT (-122.250724 37.798844)
CA,POINT (-122.241922 37.763858)
CA,POINT (-122.264818 37.8074780000001)
CA,POINT (-122.267081 37.810979)
CA,POINT (-122.2639 37.811116)
CA,POINT (-122.263022 37.8110350000001)
CA,POINT (-122.24249 37.811311)
CA,POINT (-122.283216 37.8051)
CA,POINT (-122.259876 37.822635)
CA,POINT (-122.280526 37.8288840000001)
CA,POINT (-122.222873 37.8070660000001)
CA,POINT (-122.285006 37.8380040000001)
CA,POINT (-122.268267 37.837184)
CA,POINT (-122.215155 37.7343550000001)
CA,POINT (-122.215155 37.7343550000001)
CA,POINT (-122.20643 37.7311240000001)
CA,POINT (-122.205012 37.744263)
CA,POINT (-122.197651 37.7350250000001)
CA,POINT (-122.183072 37.718461)
CA,POINT (-122.169716 37.7213540000001)
CA,POINT (-122.156447 37.7212910000001)
CA,POINT (-122.174959 37.69978)
CA,POINT (-122.155382 37.7251130000001)
CA,POINT (-122.15182 37.72614)
CA,POINT (-122.25584 38.132569)
CA,POINT (-122.263964 38.224636)
CA,POINT (-122.215822 38.1321780000001)
CA,POINT (-122.216932 38.1328800000001)
CA,POINT (-122.237799 38.1239440000001)
CA,POINT (-122.247736 38.109877)
CA,POINT (-122.238094 38.109045)
CA,POINT (-122.227278 38.106123)
CA,POINT (-122.277575 38.1041960000001)
CA,POINT (-122.258144 38.1011090000001)
CA,POINT (-122.283226 38.3468540000001)
CA,POINT (-122.211373 38.1059660000001)
CA,POINT (-122.290411 38.281735)
CA,POINT (-122.123954 38.2295520000001)
CA,POINT (-122.086149 38.2279300000001)
CA,POINT (-122.280271 38.2958090000001)
CA,POINT (-122.287304 38.294456)
CA,POINT (-122.288465 38.2960850000001)
CA,POINT (-122.30262 38.294538)
CA,POINT (-122.129273 38.0808420000001)
CA,POINT (-122.295173 38.3066170000001)
CA,POINT (-122.284989 38.3070510000001)
CA,POINT (-122.083792 38.2350290000001)
CA,POINT (-121.958852 37.7734980000001)
CA,POINT (-121.959835 37.766623)
CA,POINT (-121.963378 37.751291)
CA,POINT (-121.965754 37.768623)
CA,POINT (-121.972301 37.7772140000001)
CA,POINT (-121.973741 37.780428)
CA,POINT (-121.973836 37.7715170000001)
CA,POINT (-121.963378 37.751291)
CA,POINT (-121.963378 37.751291)
CA,POINT (-121.991099 37.774958)
CA,POINT (-121.995456 37.81661)
CA,POINT (-121.995334 37.822841)
CA,POINT (-121.979847 37.8156750000001)
CA,POINT (-121.928787 37.7026980000001)
CA,POINT (-121.891878 37.6981660000001)
CA,POINT (-121.939193 37.702504)
CA,POINT (-121.907589 37.6973370000001)
CA,POINT (-121.938101 37.70131)
CA,POINT (-121.926233 37.6972720000001)
CA,POINT (-121.903772 37.69302)
CA,POINT (-121.926536 37.692682)
CA,POINT (-121.930946 37.6930860000001)
CA,POINT (-121.903548 37.688931)
CA,POINT (-121.901227 37.6823380000001)
CA,POINT (-122.030581 37.847023)
CA,POINT (-122.055114 37.8879390000001)
CA,POINT (-122.056721 37.896784)
CA,POINT (-122.07475 37.878831)
CA,POINT (-122.065375 37.8953480000001)
CA,POINT (-122.063454 37.8977860000001)
CA,POINT (-122.064498 37.9019460000001)
CA,POINT (-122.058732 37.9090350000001)
CA,POINT (-122.020953 37.9249560000001)
CA,POINT (-122.064701 37.907315)
CA,POINT (-122.066603 37.9077)
CA,POINT (-122.015016 37.928978)
CA,POINT (-122.065347 37.909568)
CA,POINT (-122.01375 37.9287130000001)
CA,POINT (-122.017912 37.930909)
CA,POINT (-122.027986 37.9296150000001)
CA,POINT (-122.03125 37.9291380000001)
CA,POINT (-122.049381 37.926229)
CA,POINT (-122.065645 37.916997)
CA,POINT (-122.47052 38.505301)
CA,POINT (-122.688686 38.4333550000001)
CA,POINT (-122.724549 38.470247)
CA,POINT (-122.693038 38.4339440000001)
CA,POINT (-122.717424 38.443857)
CA,POINT (-122.730823 38.4472270000001)
CA,POINT (-122.784706 38.5140860000001)
CA,POINT (-122.71347 38.4111960000001)
CA,POINT (-122.74159 38.4292290000001)
CA,POINT (-122.806154 38.549067)
