STATE,geometry
AK,POINT (-149.752334066 61.189114106)
AK,POINT (-149.819563378 61.1382778010001)
AK,POINT (-149.942844006 61.1407031110001)
AK,POINT (-149.860480677 61.1359358490001)
AK,POINT (-149.923403643 61.1138173960001)
AK,POINT (-149.56101842 61.3238204460001)
AK,POINT (-149.934853174 61.18508466)
AK,POINT (-149.396590167 61.284881673)
AK,POINT (-149.383366504 61.620293174)
AK,POINT (-149.90981773 61.111113559)
AK,POINT (-149.841048483 61.1382897080001)
AK,POINT (-149.763900676 61.1887648270001)
AK,POINT (-149.76579817 61.1964793860001)
AK,POINT (-149.787667846 61.1850053060001)
AK,POINT (-149.774523517 61.196289)
AK,POINT (-149.806219587 61.159865956)
AK,POINT (-149.806259078 61.1594473050001)
AK,POINT (-149.896872146 61.2120018310001)
AK,POINT (-149.755470718 61.214156399)
AK,POINT (-149.830921426 61.2036975840001)
AK,POINT (-149.782655984 61.2203591250001)
AK,POINT (-149.737778276 61.2212974600001)
AK,POINT (-149.736220969 61.2138549430001)
AK,POINT (-149.79186459 61.187131123)
AK,POINT (-149.769233579 61.192272664)
AK,POINT (-149.74899641 61.22202823)
AK,POINT (-149.770293475 61.195610571)
AK,POINT (-149.793171841 61.1390950470001)
AK,POINT (-149.76847 61.1147990000001)
AK,POINT (-149.422084437 61.588663721)
AK,POINT (-146.37301349 61.134310283)
AK,POINT (-149.720588026 61.184567126)
AK,POINT (-149.933917255 61.1371025880001)
AK,POINT (-149.770355753 61.217144972)
AK,POINT (-149.720787462 61.212711433)
AK,POINT (-149.766867751 61.584305795)
AK,POINT (-149.766121809 61.582703103)
AK,POINT (-134.561297616 58.34103572)
AK,POINT (-149.84512282 61.150840058)
AK,POINT (-149.486749469 61.5605009590001)
AK,POINT (-149.663754368 61.5003339290001)
AK,POINT (-149.928971874 61.1250307130001)
AK,POINT (-131.576789715 55.310211902)
AK,POINT (-149.922055358 61.113330713)
AK,POINT (-149.815282627 61.1500376870001)
AK,POINT (-149.807599314 61.155291902)
AK,POINT (-149.806095871 61.154885413)
AK,POINT (-149.797255968 61.1095184010001)
AK,POINT (-149.378494614 60.1791971260001)
AK,POINT (-149.305855289 61.5544270130001)
AK,POINT (-149.812321245 61.1539548710001)
AK,POINT (-149.812336117 61.1541101720001)
AK,POINT (-149.170987917 61.602726773)
AK,POINT (-149.777164972 61.1175343030001)
AK,POINT (-147.660817218 64.840396743)
AK,POINT (-147.661128091 64.8402700280001)
AK,POINT (-149.949937527 61.153110467)
AK,POINT (-147.78971827 64.8380623300001)
AK,POINT (-149.782446311 61.1962498280001)
AK,POINT (-149.477687316 61.593961827)
AK,POINT (-149.91101296 61.1471876300001)
AK,POINT (-149.567219914 61.3366882010001)
AK,POINT (-149.460660343 61.405773626)
AK,POINT (-149.723511713 61.18217137)
AK,POINT (-147.713380828 64.8503256700001)
AK,POINT (-149.852213684 61.105630428)
AK,POINT (-149.934526585 61.1213265850001)
AK,POINT (-149.849679983 61.160975814)
AK,POINT (-146.377946761 61.1346090150001)
AK,POINT (-146.368763175 61.1366473300001)
AK,POINT (-151.073984363 60.485736441)
AK,POINT (-151.15569751 60.512190199)
AK,POINT (-151.153683061 60.5115993430001)
AK,POINT (-151.269935054 60.5723672010001)
AK,POINT (-149.825581 61.1837460990001)
AK,POINT (-149.846725957 61.1697177730001)
AK,POINT (-149.823011343 61.0938772700001)
AK,POINT (-149.722980514 61.1941680310001)
AK,POINT (-147.847723501 64.8426360130001)
AK,POINT (-147.673790257 64.847862816)
AK,POINT (-147.818929189 64.832378169)
AK,POINT (-147.789553244 64.8596418160001)
AK,POINT (-147.780402072 64.8373343700001)
AK,POINT (-147.696975613 64.8417523300001)
AK,POINT (-147.753317841 64.8617430720001)
AK,POINT (-147.752852285 64.861667858)
AK,POINT (-147.858804683 64.835023871)
AK,POINT (-149.77016667 61.192846328)
AK,POINT (-149.763099287 61.2141417300001)
AK,POINT (-149.731664871 61.1907269280001)
AK,POINT (-149.902572273 61.168864786)
AK,POINT (-149.772488384 61.187188372)
AK,POINT (-149.756264001 61.1817148580001)
AK,POINT (-131.689384941 55.3581099150001)
AK,POINT (-149.928917745 61.1433390860001)
AK,POINT (-149.853586916 61.1617167730001)
AK,POINT (-149.732604844 61.2028021580001)
AK,POINT (-149.878075129 61.199391559)
AK,POINT (-149.943807516 61.162551056)
AK,POINT (-149.932840857 61.1546630720001)
AK,POINT (-149.941470771 61.1494975160001)
AK,POINT (-149.755564957 61.2150355850001)
AK,POINT (-149.818291189 61.1811843850001)
AK,POINT (-149.934978126 61.1761952420001)
AK,POINT (-149.862399828 61.19557667)
AK,POINT (-150.067849104 61.743499)
AK,POINT (-149.903795131 61.1935641580001)
AK,POINT (-149.909315365 61.209265949)
AK,POINT (-149.843934051 61.1355083870001)
AK,POINT (-149.949889799 61.1984303840001)
AK,POINT (-149.723968281 61.2212338140001)
AK,POINT (-149.791909673 61.0758565890001)
AK,POINT (-149.879335107 61.114934949)
AK,POINT (-149.791939543 61.1879368460001)
AK,POINT (-149.836903481 61.1593630510001)
AK,POINT (-149.836915379 61.159577616)
AK,POINT (-149.766271697 61.1979937940001)
AK,POINT (-149.592934326 61.6506341350001)
AK,POINT (-149.854639486 61.1846089000001)
AK,POINT (-149.84237913 61.190349643)
AK,POINT (-149.413770714 61.6070512100001)
AK,POINT (-151.07556712 60.5308093570001)
AK,POINT (-149.947285692 61.128250156)
AK,POINT (-149.928935621 61.1399340780001)
AK,POINT (-156.759172462 71.3005709500001)
AK,POINT (-149.762906149 61.207984051)
AK,POINT (-149.558535107 61.3231878460001)
