,STATE,geometry
320,CA,POINT (-119.964784 37.4842990000001)
321,CA,POINT (-119.965973 37.4856800000001)
322,CA,POINT (-119.96641 37.4860380000001)
323,CA,POINT (-120.362735 37.974159)
324,CA,POINT (-120.384203 37.985459)
325,CA,POINT (-120.382148 37.982631)
326,CA,POINT (-120.369845 37.9885090000001)
327,CA,POINT (-120.362152 37.974209)
328,CA,POINT (-120.363669 37.9741020000001)
329,CA,POINT (-120.327158 37.9778860000001)
330,CA,POINT (-120.326933 37.977853)
331,CA,POINT (-120.32461 37.9765320000001)
332,CA,POINT (-120.368543 38.2106360000001)
333,CA,POINT (-120.221617 38.040803)
334,CA,POINT (-120.212138 39.326087)
335,CA,POINT (-120.185317 39.327817)
336,CA,POINT (-120.185204 39.328947)
337,CA,POINT (-120.174445 39.3685630000001)
338,CA,POINT (-120.189598 39.175915)
339,CA,POINT (-120.212138 39.326087)
340,CA,POINT (-120.207309 39.3261220000001)
341,ID,POINT (-116.572684 43.5458640000001)
342,ID,POINT (-116.64226 43.6318910000001)
343,ID,POINT (-116.591727 43.597674)
344,ID,POINT (-116.391563 43.6192730000001)
345,ID,POINT (-116.311901 43.590294)
346,ID,POINT (-116.352358 43.648352)
347,ID,POINT (-116.157731 43.545241)
348,ID,POINT (-116.284296 43.6183310000001)
349,ID,POINT (-116.314386 43.6353700000001)
350,ID,POINT (-116.354005 43.691948)
351,ID,POINT (-116.211936 43.624468)
352,ID,POINT (-116.275621 43.6661090000001)
353,ID,POINT (-116.499826 43.8681110000001)
354,AK,POINT (-134.586297 58.3596390000001)
355,AK,POINT (-134.586297 58.3596390000001)
356,AK,POINT (-131.681235 55.3518330000001)
357,OR,POINT (-119.05508 43.5905990000001)
358,WA,POINT (-122.313574 47.7796430000001)
359,WA,POINT (-122.315999 47.82007)
360,WA,POINT (-122.345045 47.7270350000001)
361,WA,POINT (-122.345969 47.773509)
362,WA,POINT (-122.346103 47.7620440000001)
363,WA,POINT (-122.34602 47.761803)
364,WA,POINT (-122.355621 47.7336080000001)
365,WA,POINT (-122.218235 47.853151)
366,WA,POINT (-122.176597 47.7614080000001)
367,WA,POINT (-121.717637 47.467047)
368,WA,POINT (-122.509058 47.166118)
369,WA,POINT (-122.313413 47.317261)
370,WA,POINT (-122.30846 47.359814)
371,WA,POINT (-122.359114 47.3006960000001)
372,WA,POINT (-122.247433 47.3832080000001)
373,WA,POINT (-122.293893 47.2490540000001)
374,WA,POINT (-122.225788 47.3066470000001)
375,WA,POINT (-122.215329 47.316241)
376,WA,POINT (-122.226524 47.339462)
377,WA,POINT (-122.321316 47.3007380000001)
378,WA,POINT (-122.312371 47.3428680000001)
379,WA,POINT (-122.326663 47.3002730000001)
380,WA,POINT (-122.330481 47.302847)
381,WA,POINT (-122.334611 47.3150440000001)
382,WA,POINT (-122.228849 47.362651)
383,WA,POINT (-122.254388 47.2552210000001)
384,WA,POINT (-122.254388 47.2552210000001)
385,WA,POINT (-122.237674 47.380862)
386,WA,POINT (-122.221516 47.3190030000001)
387,WA,POINT (-122.316659 47.2896250000001)
388,WA,POINT (-122.202393 47.373973)
389,WA,POINT (-122.221426 47.318853)
390,WA,POINT (-122.221442 47.32093)
391,WA,POINT (-122.307877 47.315164)
392,WA,POINT (-122.315107 47.311721)
393,WA,POINT (-122.314975 47.315139)
394,WA,POINT (-122.169215 47.358977)
395,WA,POINT (-122.213849 47.259214)
396,WA,POINT (-122.24993 47.322912)
397,WA,POINT (-122.204697 47.3869550000001)
398,WA,POINT (-122.247247 47.296412)
399,WA,POINT (-122.204383 47.3725930000001)
400,WA,POINT (-122.202464 47.377953)
401,WA,POINT (-122.228844 47.2743060000001)
402,WA,POINT (-122.438398 47.2489110000001)
403,WA,POINT (-122.293899 47.2380670000001)
404,WA,POINT (-122.363148 47.2431350000001)
405,WA,POINT (-122.385571 47.2445710000001)
406,WA,POINT (-122.361713 47.2390290000001)
407,WA,POINT (-122.361713 47.2390290000001)
408,WA,POINT (-122.38565 47.24584)
409,WA,POINT (-122.379437 47.2431300000001)
410,WA,POINT (-122.196233 47.61206)
411,WA,POINT (-122.152766 47.627979)
412,WA,POINT (-122.235416 47.586685)
413,WA,POINT (-122.132426 47.617063)
414,WA,POINT (-122.169235 47.57608)
415,WA,POINT (-122.164087 47.6653810000001)
416,WA,POINT (-122.204873 47.67677)
417,WA,POINT (-122.180227 47.6206460000001)
418,WA,POINT (-122.179716 47.6210150000001)
419,WA,POINT (-122.180145 47.6099970000001)
420,WA,POINT (-122.175054 47.6183580000001)
421,WA,POINT (-122.175053 47.6287350000001)
422,WA,POINT (-122.204214 47.643198)
423,WA,POINT (-122.197026 47.6429230000001)
424,WA,POINT (-122.164038 47.6280090000001)
425,WA,POINT (-122.201637 47.6450110000001)
426,WA,POINT (-122.168073 47.6314170000001)
427,WA,POINT (-122.153643 47.623542)
428,WA,POINT (-122.205497 47.6569880000001)
429,WA,POINT (-122.238855 47.5891290000001)
430,WA,POINT (-122.205725 47.657919)
431,WA,POINT (-122.232418 47.585535)
432,WA,POINT (-122.144883 47.6171130000001)
433,WA,POINT (-122.208841 47.57773)
434,WA,POINT (-122.137738 47.6334360000001)
435,WA,POINT (-122.19092 47.625684)
436,WA,POINT (-122.201583 47.6118480000001)
437,WA,POINT (-122.118315 47.6729330000001)
438,WA,POINT (-122.190896 47.6210520000001)
439,WA,POINT (-122.190897 47.620282)
440,WA,POINT (-122.191904 47.617438)
441,WA,POINT (-122.190829 47.6139650000001)
442,WA,POINT (-122.19456 47.617462)
443,WA,POINT (-122.191462 47.6378280000001)
444,WA,POINT (-122.190796 47.612104)
445,WA,POINT (-122.196041 47.6174770000001)
446,WA,POINT (-122.196355 47.6170890000001)
447,WA,POINT (-122.19359 47.612958)
448,WA,POINT (-122.196243 47.615779)
449,WA,POINT (-122.196332 47.615778)
450,WA,POINT (-122.194766 47.6138330000001)
451,WA,POINT (-122.196215 47.614722)
452,WA,POINT (-122.165497 47.5402050000001)
453,WA,POINT (-122.048131 47.543757)
454,WA,POINT (-122.165435 47.4886310000001)
455,WA,POINT (-122.135298 47.5826250000001)
456,WA,POINT (-122.132457 47.58522)
457,WA,POINT (-122.191377 47.598803)
458,WA,POINT (-122.187899 47.6016240000001)
459,WA,POINT (-122.193524 47.6108570000001)
460,WA,POINT (-122.196214 47.6114880000001)
461,WA,POINT (-122.196171 47.613095)
462,WA,POINT (-122.196286 47.6140750000001)
463,WA,POINT (-122.106568 47.55697)
464,WA,POINT (-122.165896 47.579304)
465,WA,POINT (-122.171115 47.5767720000001)
466,WA,POINT (-122.138796 47.64099)
467,WA,POINT (-122.142883 47.647091)
468,WA,POINT (-122.105868 47.6666080000001)
469,WA,POINT (-122.02086 47.361166)
470,WA,POINT (-122.04957 47.3907170000001)
471,WA,POINT (-122.112327 47.3593510000001)
472,WA,POINT (-122.112028 47.3581800000001)
473,WA,POINT (-122.118394 47.3581610000001)
474,WA,POINT (-121.98889 47.2043100000001)
475,WA,POINT (-121.985492 47.2016070000001)
476,WA,POINT (-122.151612 47.4449280000001)
477,WA,POINT (-122.19696 47.4440890000001)
478,WA,POINT (-122.152588 47.168277)
479,WA,POINT (-122.183978 47.176655)
480,WA,POINT (-122.186363 47.1772530000001)
481,WA,POINT (-122.168365 47.1697550000001)
482,WA,POINT (-122.198787 47.3869470000001)
483,WA,POINT (-122.145921 47.167691)
484,WA,POINT (-122.249315 47.758359)
485,WA,POINT (-122.148454 47.7570900000001)
486,WA,POINT (-122.188882 47.711219)
487,WA,POINT (-122.206681 47.809424)
488,WA,POINT (-122.167073 47.7564620000001)
489,WA,POINT (-122.165205 47.747556)
490,WA,POINT (-122.159106 47.752346)
491,WA,POINT (-122.151857 47.7586150000001)
492,WA,POINT (-122.147826 47.7686860000001)
493,WA,POINT (-122.16814 47.713644)
494,WA,POINT (-122.190367 47.707632)
495,WA,POINT (-122.211529 47.7045340000001)
496,WA,POINT (-122.278854 47.7526580000001)
