,STATE,geometry
201,CA,POINT (-119.754634 36.7063820000001)
202,CA,POINT (-119.785023 36.736636)
203,CA,POINT (-119.751188 36.743181)
204,CA,POINT (-119.725454 36.7742030000001)
205,CA,POINT (-119.693687 36.779317)
206,CA,POINT (-119.772351 36.7860440000001)
207,CA,POINT (-119.695042 36.808433)
208,CA,POINT (-119.693833 36.8086640000001)
209,CA,POINT (-119.689452 36.8087)
210,CA,POINT (-119.690139 36.808703)
211,CA,POINT (-119.689452 36.8087)
212,CA,POINT (-119.680737 36.8084900000001)
213,CA,POINT (-120.66568 35.2514410000001)
214,CA,POINT (-120.659399 35.2830230000001)
215,CA,POINT (-120.596337 35.126131)
216,CA,POINT (-120.596337 35.126131)
217,CA,POINT (-120.594422 35.118971)
218,CA,POINT (-120.847471 35.370731)
219,CA,POINT (-120.660149 35.482758)
220,CA,POINT (-120.433431 34.889103)
221,CA,POINT (-120.426144 34.953227)
222,CA,POINT (-120.447274 34.901053)
223,CA,POINT (-120.433383 34.9086550000001)
224,CA,POINT (-120.696467 35.586085)
225,CA,POINT (-120.696467 35.586085)
226,CA,POINT (-121.083407 35.5637620000001)
227,CA,POINT (-121.092034 35.5634880000001)
228,CA,POINT (-119.660141 37.3335750000001)
229,CA,POINT (-119.740843 36.8741830000001)
230,CA,POINT (-119.699793 36.8394890000001)
231,CA,POINT (-119.763726 36.871405)
232,CA,POINT (-119.774678 36.8517400000001)
233,CA,POINT (-119.775046 36.839279)
234,CA,POINT (-119.790428 36.8453880000001)
235,CA,POINT (-119.790428 36.8453880000001)
236,CA,POINT (-119.781361 36.839593)
237,CA,POINT (-119.795948 36.846486)
238,CA,POINT (-119.837207 36.8081740000001)
239,CA,POINT (-119.846104 36.79362)
240,CA,POINT (-119.871014 36.809783)
241,CA,POINT (-119.827716 36.8083770000001)
242,CA,POINT (-119.827716 36.8083770000001)
243,CA,POINT (-119.816788 36.8082400000001)
244,CA,POINT (-119.814227 36.8082580000001)
245,CA,POINT (-119.801582 36.8085400000001)
246,CA,POINT (-119.79562 36.8083950000001)
247,CA,POINT (-119.773469 36.808817)
248,CA,POINT (-119.763207 36.8100450000001)
249,CA,POINT (-120.086417 36.9744820000001)
250,CA,POINT (-120.079699 36.9528330000001)
251,CA,POINT (-120.076868 36.952839)
252,CA,POINT (-120.48807 37.319173)
253,CA,POINT (-120.486658 37.302604)
254,CA,POINT (-120.480617 37.3192960000001)
255,CA,POINT (-120.457221 37.332162)
256,CA,POINT (-119.807409 36.836121)
257,CA,POINT (-119.808431 36.831244)
258,CA,POINT (-120.611015 37.3466280000001)
259,CA,POINT (-119.814126 36.8373730000001)
260,CA,POINT (-119.859066 36.8381850000001)
261,CA,POINT (-119.826494 36.821001)
262,CA,POINT (-119.877733 36.799581)
263,CA,POINT (-121.374813 36.8471180000001)
264,CA,POINT (-121.658041 36.664049)
265,CA,POINT (-121.658555 36.660083)
266,CA,POINT (-121.656633 36.6753630000001)
267,CA,POINT (-121.637849 36.6540820000001)
268,CA,POINT (-121.628358 36.651017)
269,CA,POINT (-121.667119 36.7006480000001)
270,CA,POINT (-121.667119 36.7006480000001)
271,CA,POINT (-121.654649 36.7145390000001)
272,CA,POINT (-121.642708 36.7091950000001)
273,CA,POINT (-121.782516 36.679427)
274,CA,POINT (-121.823963 36.57822)
275,CA,POINT (-121.84672 36.60709)
