,STATE,geometry
551,NY,POINT (-73.943 40.8435)
552,NY,POINT (-73.941 40.584)
553,NY,POINT (-74.1092 40.6346)
554,NY,POINT (-77.6324 43.0997)
555,NY,POINT (-77.597 43.1112)
556,NY,POINT (-77.445 43.0694)
557,NY,POINT (-73.7707 42.8552)
558,NY,POINT (-73.9312 41.667)
559,NY,POINT (-73.712 40.6331)
560,NY,POINT (-73.957 40.6277)
561,NY,POINT (-74.01 40.6303)
562,NY,POINT (-74.1227 40.608)
563,NY,POINT (-73.9022 40.8684)
564,NY,POINT (-73.8786 42.2309)
565,NY,POINT (-73.909 40.8463)
566,NY,POINT (-73.8987 40.6429)
567,NY,POINT (-73.8299 40.8602)
568,NY,POINT (-73.9514 40.6724)
569,NY,POINT (-73.8862 40.7446)
570,NY,POINT (-73.9117 40.8316)
571,NY,POINT (-78.8023 42.9419)
572,NY,POINT (-73.8482 40.7753)
573,NY,POINT (-73.6646 41.386)
574,NY,POINT (-73.9258 40.757)
575,NY,POINT (-75.9134 43.9471)
576,NY,POINT (-75.995 42.0976)
577,NY,POINT (-73.2202 40.8067)
578,NY,POINT (-73.3896 40.8556)
579,NY,POINT (-72.6791 40.9292)
580,NY,POINT (-73.8231 40.7642)
581,NY,POINT (-76.17 43.0931)
582,NY,POINT (-73.8402 40.9128)
583,NY,POINT (-73.8765 40.8716)
584,NY,POINT (-73.3007 40.829)
585,NY,POINT (-76.1362 43.0591)
586,NY,POINT (-76.2413 43.169)
587,NY,POINT (-76.261 43.0412)
588,NY,POINT (-76.0183 43.0392)
589,NY,POINT (-76.2036 42.5998)
590,NY,POINT (-73.8822 40.968)
591,NY,POINT (-73.4146 40.7025)
592,NY,POINT (-73.9664 40.6304)
593,NY,POINT (-77.618 43.1131)
594,NY,POINT (-73.7057 40.7544)
595,NY,POINT (-74.0445 41.4948)
596,NY,POINT (-75.9152 42.0883)
597,NY,POINT (-75.9164 42.0859)
598,NY,POINT (-73.8611 40.8267)
599,NY,POINT (-73.9878 40.6394)
600,NY,POINT (-73.8672 40.8648)
601,NY,POINT (-73.9016 40.7161)
602,NY,POINT (-78.2057 43.0171)
603,NY,POINT (-73.9427 40.6604)
604,NY,POINT (-74.0037 41.0938)
605,NY,POINT (-73.9641 41.5282)
606,NY,POINT (-73.9178 40.8424)
607,NY,POINT (-73.8597 40.8567)
608,NY,POINT (-73.9334 40.7514)
609,NY,POINT (-74.176 40.5404)
610,NY,POINT (-75.5195 42.5306)
611,NY,POINT (-73.8926 40.8187)
612,NY,POINT (-73.903 40.7416)
613,NY,POINT (-73.7427 40.7307)
614,NY,POINT (-73.9319 40.7953)
615,NY,POINT (-73.9793 40.6892)
616,NY,POINT (-78.427 42.0916)
617,NY,POINT (-74.983 43.0272)
618,NY,POINT (-73.4945 40.7392)
619,NY,POINT (-73.0187 40.7661)
620,NY,POINT (-75.3899 43.2069)
621,NY,POINT (-75.0846 42.4451)
622,NY,POINT (-72.5343 40.876)
623,NY,POINT (-73.6329 40.6232)
624,NY,POINT (-75.499 44.6927)
625,NY,POINT (-73.6457 40.7926)
626,NY,POINT (-73.9496 40.6562)
627,NY,POINT (-73.7901 40.7389)
628,NY,POINT (-74.0137 41.933)
629,NY,POINT (-75.1895 43.089)
630,NY,POINT (-77.7915 42.7977)
631,NY,POINT (-77.6084 43.196)
632,NY,POINT (-73.5914 40.7059)
633,NY,POINT (-73.861 40.894)
634,NY,POINT (-73.9407 40.8413)
635,NY,POINT (-77.6372 43.1484)
636,NY,POINT (-78.8698 42.8692)
637,NY,POINT (-74.8489 43.0443)
638,NY,POINT (-73.934 40.6595)
639,NY,POINT (-75.5462 42.8273)
640,NY,POINT (-75.2755 43.0981)
641,NY,POINT (-77.5005 43.1951)
642,NJ,POINT (-74.3686 40.4168)
643,NJ,POINT (-74.2168 40.7566)
644,NJ,POINT (-74.7634 40.254)
645,NJ,POINT (-74.2997 40.6657)
646,NJ,POINT (-74.2164 40.8119)
647,NJ,POINT (-74.2487 40.7214)
648,NJ,POINT (-74.069 40.7071)
649,NJ,POINT (-74.1781 40.7709)
650,NJ,POINT (-74.7509 40.2349)
651,NJ,POINT (-74.1891 40.7455)
652,NJ,POINT (-74.2883 40.6972)
653,NJ,POINT (-74.8194 39.9806)
654,NJ,POINT (-74.2429 39.9688)
655,NJ,POINT (-74.1955 40.41)
656,NJ,POINT (-75.0026 39.9231)
657,NJ,POINT (-75.4672 39.5718)
658,NJ,POINT (-74.4314 40.5803)
659,NJ,POINT (-74.6369 40.3244)
660,NJ,POINT (-74.2988 40.2858)
661,NJ,POINT (-74.2946 40.5917)
662,NJ,POINT (-74.0466 40.2056)
663,NJ,POINT (-74.9385 40.0238)
664,NJ,POINT (-74.2173 40.7674)
665,NJ,POINT (-74.0095 40.9825)
666,NJ,POINT (-74.0146 40.8865)
667,NJ,POINT (-74.4997 40.4481)
668,NJ,POINT (-74.7869 40.2525)
669,NJ,POINT (-74.3438 40.6814)
