STATE,geometry
MN,POINT (-95.5984802 43.6216219)
WI,POINT (-89.7851528 43.586457)
NE,POINT (-95.9661907 41.2599913)
MN,POINT (-94.1667108 45.5153833)
IA,POINT (-94.2190327 43.2926813)
WY,POINT (-107.2634003 41.7863012)
WY,POINT (-106.9401042 44.7777281)
WY,POINT (-105.5205974 44.2913311)
WY,POINT (-110.787194 43.4700915)
MN,POINT (-94.2021652 45.5876423)
MN,POINT (-95.7617313 44.4475606)
ID,POINT (-111.9131414 43.6703757)
NE,POINT (-95.9107247 41.1407156)
MN,POINT (-93.1908035 44.9182594)
NE,POINT (-103.6653941 41.8772139)
NE,POINT (-103.6663498 41.8785306)
NE,POINT (-100.7656302 41.1202838)
IL,POINT (-90.5261516 41.4671889)
NE,POINT (-98.6458618 42.4622569)
WI,POINT (-89.5126362 44.4992683)
ID,POINT (-111.7813496 43.8257823)
MN,POINT (-93.0544968 44.8679952)
MN,POINT (-93.2496944 44.111956)
MN,POINT (-94.528436 45.1204517)
MN,POINT (-94.2054752 45.6149962)
SD,POINT (-96.7668451 44.309055)
SD,POINT (-97.7452142 45.7889267)
SD,POINT (-103.8545776 44.4987723)
SD,POINT (-96.7144068 43.5955276)
SD,POINT (-103.2205892 44.1032505)
SD,POINT (-96.6876958 43.5121473)
IA,POINT (-95.8775914 41.2609106)
NE,POINT (-95.9587541 41.2600478)
WI,POINT (-89.5796479 44.8909923)
MN,POINT (-93.2788948 44.7490125)
MN,POINT (-93.8712499 45.1953397)
WY,POINT (-110.7938112 43.4586212)
ND,POINT (-98.7109598 46.3602175)
WY,POINT (-110.7854079 43.4724468)
SD,POINT (-96.7262305 43.4888865)
IL,POINT (-89.0051818 42.4564341)
IL,POINT (-89.0438707 42.3168757)
WI,POINT (-89.7081957 45.8900847)
WY,POINT (-106.3366983 42.8355562)
MN,POINT (-93.3280945 44.8860653)
MN,POINT (-92.9551166 44.8339296)
IA,POINT (-95.2051556 42.64516)
IA,POINT (-96.3632642 42.4360465)
IA,POINT (-91.052499 41.433596)
MN,POINT (-93.5289164 44.8583186)
MN,POINT (-93.6028802 44.8294585)
WY,POINT (-105.8579736 42.8610381)
ND,POINT (-100.8653084 46.8288838)
IL,POINT (-89.0291315 42.2252564)
ND,POINT (-97.6011996 46.6236432)
NE,POINT (-95.963203 41.2119695)
NE,POINT (-96.1368162 41.1990535)
MN,POINT (-93.4412711 44.8920267)
MN,POINT (-93.3640947 45.0536511)
MN,POINT (-93.0579955 45.08117)
MN,POINT (-93.1621377 45.1633126)
WI,POINT (-89.3088121 43.0720629)
IL,POINT (-89.0976845 42.2964244)
WI,POINT (-91.1838214 43.8738496)
MN,POINT (-93.5050196 44.9107192)
ND,POINT (-96.784995 46.8792621)
MN,POINT (-93.5011575 44.9178269)
ND,POINT (-97.3154087 47.5021568)
ND,POINT (-96.7975953 46.8522735)
UT,POINT (-111.8208124 41.7566158)
ND,POINT (-96.8123635 46.8311203)
MN,POINT (-93.4806955 45.1315695)
IL,POINT (-88.9786707 42.3100278)
IL,POINT (-90.5308935 41.4682642)
IA,POINT (-96.3471562 42.4480677)
NE,POINT (-96.4306807 42.4587787)
MN,POINT (-95.7143847 46.2777184)
MN,POINT (-92.9299016 44.8183394)
MN,POINT (-92.1937923 46.8255551)
IA,POINT (-90.5950861 41.5749907)
MN,POINT (-93.3053761 45.2477992)
MN,POINT (-93.2214068 44.729132)
MN,POINT (-93.3402121 45.0793156)
MN,POINT (-92.935197 44.9363163)
MN,POINT (-93.447849 45.1026533)
MN,POINT (-93.2549866 44.9872481)
WI,POINT (-91.5080566 44.792426)
UT,POINT (-111.4010329 41.9470978)
IL,POINT (-90.5371739 41.492819)
ID,POINT (-111.9657267 43.4815986)
UT,POINT (-111.9886054 41.090446)
UT,POINT (-111.9534128 41.1645035)
IA,POINT (-90.1936621 41.8450393)
MN,POINT (-95.8449736 46.8097698)
ND,POINT (-96.8769643 46.8616616)
ND,POINT (-100.782476 46.8073291)
WI,POINT (-89.3242217 43.1201353)
WI,POINT (-89.5253458 43.0674178)
WI,POINT (-91.4987334 44.8095626)
NE,POINT (-96.4923474 41.4509292)
NE,POINT (-96.0997996 41.2655695)
NE,POINT (-96.1662433 41.2649048)
NE,POINT (-96.0493493 41.2855407)
WI,POINT (-91.520823 44.7967159)
NE,POINT (-96.0436201 41.2042953)
WI,POINT (-89.3120753 43.1245295)
MN,POINT (-93.0885656 45.0017184)
IL,POINT (-87.6539722 41.8965358)
IL,POINT (-88.069538 41.9362493)
CT,POINT (-72.7075656 41.6890137)
IN,POINT (-85.0614432 41.1128407)
IN,POINT (-85.2364047 41.0460525)
MI,POINT (-83.221959 42.6761012)
NY,POINT (-78.8216558 43.0110194)
MI,POINT (-82.9352625 42.5400825)
MI,POINT (-83.3034497 42.4977365)
MI,POINT (-84.5730512 42.6767868)
MI,POINT (-83.209096 42.5461548)
IL,POINT (-88.3618225 41.7634979)
ME,POINT (-70.5875828 43.3222561)
WI,POINT (-87.7002218 44.0745628)
MI,POINT (-85.6880095 43.0057131)
MI,POINT (-84.8172924 42.5542569)
NY,POINT (-77.4375854 43.1319701)
MI,POINT (-83.3101767 42.3093661)
NY,POINT (-76.2945819 43.0406462)
MI,POINT (-82.9720491 42.6230425)
IL,POINT (-87.889953 42.0566611)
IL,POINT (-88.4240411 41.3910081)
MI,POINT (-83.033444 42.7130043)
MI,POINT (-83.7967747 42.5410413)
OH,POINT (-81.8176495 41.2365681)
MI,POINT (-84.9636519 41.9339391)
WI,POINT (-88.2248018 43.0516875)
MI,POINT (-82.4987171 42.9109502)
MI,POINT (-82.4333937 42.9667429)
MA,POINT (-70.4944565 41.6050403)
NY,POINT (-75.9121376 43.9664283)
NY,POINT (-75.9398581 43.987025)
NY,POINT (-74.0700733 41.5230835)
NH,POINT (-71.4815458 42.7693089)
CT,POINT (-72.8317137 41.6704028)
MA,POINT (-71.1480617 41.6983957)
MI,POINT (-83.8081455 42.4566628)
MA,POINT (-70.9425593 41.6614745)
ME,POINT (-70.6790391 43.571001)
WI,POINT (-87.9580754 43.0329803)
MA,POINT (-71.1635601 41.672608)
OH,POINT (-80.7651355 41.1018542)
NY,POINT (-75.4906401 43.7849696)
MA,POINT (-70.9274583 41.6402886)
NY,POINT (-73.8576216 41.064602)
WI,POINT (-88.118709 43.2215665)
ME,POINT (-69.6715472 44.5450195)
IN,POINT (-86.0041885 41.6820684)
IN,POINT (-85.1328898 41.1894413)
NY,POINT (-75.9572008 42.9906488)
MI,POINT (-83.3299211 42.3844273)
CT,POINT (-72.8292664 41.8172587)
CT,POINT (-72.6200831 41.7949391)
CT,POINT (-72.7454295 41.7846408)
MI,POINT (-84.7477926 43.5750641)
NY,POINT (-73.7610848 42.7276507)
NY,POINT (-78.6961536 43.0155792)
MI,POINT (-82.8060221 42.6762996)
MI,POINT (-86.2517505 43.2680932)
RI,POINT (-71.2684764 41.7155871)
NY,POINT (-73.8377085 42.7213846)
NY,POINT (-73.8325386 42.6224929)
CT,POINT (-72.7032063 41.879703)
IL,POINT (-88.3383579 41.9130824)
MI,POINT (-82.8898004 42.4750325)
MI,POINT (-83.0278882 42.5272429)
MI,POINT (-82.9891892 42.5679555)
NH,POINT (-70.9943072 43.2186097)
CT,POINT (-72.5265193 41.7944535)
OH,POINT (-81.4374186 41.0445751)
NY,POINT (-73.8032295 42.6839151)
WI,POINT (-88.1489843 43.0886165)
NY,POINT (-78.7867646 42.9795046)
NY,POINT (-78.7593879 42.8639647)
OH,POINT (-83.6371557 41.5237245)
MI,POINT (-83.45148 42.27842)
MI,POINT (-87.6142757 45.1173857)
OH,POINT (-83.6729888 41.6163987)
MI,POINT (-83.3878452 42.3009843)
MA,POINT (-71.3038939 42.6653405)
NY,POINT (-74.3623856 41.4486021)
OH,POINT (-81.7396372 41.425708)
OH,POINT (-81.220127 41.5869083)
VT,POINT (-72.5591235 44.2156419)
NY,POINT (-76.160754 43.1200843)
WI,POINT (-88.0684254 43.0617102)
MI,POINT (-82.9641251 42.6297753)
NY,POINT (-76.1374558 43.0411914)
MI,POINT (-84.6781427 42.7402201)
MA,POINT (-71.04551 42.0892313)
MI,POINT (-83.7376982 42.2415772)
IL,POINT (-87.8371504 41.9688439)
CT,POINT (-73.0430358 41.4728511)
NY,POINT (-73.9349802 42.77361)
OH,POINT (-80.7636166 41.1012982)
IN,POINT (-87.1724112 41.548653)
IN,POINT (-87.4019965 41.4743873)
NY,POINT (-75.8784963 42.1078553)
WI,POINT (-88.9060835 43.0891711)
CT,POINT (-72.656786 41.9842771)
CT,POINT (-73.1014422 41.8252608)
MI,POINT (-83.1757594 42.3308848)
MI,POINT (-83.2633022 42.4427365)
IL,POINT (-87.9619314 42.1963448)
WI,POINT (-87.8644097 42.7210767)
IL,POINT (-88.2851021 42.2590371)
VT,POINT (-73.158085 44.496467)
CT,POINT (-73.0854721 41.8200549)
CT,POINT (-72.354853 41.8596978)
MI,POINT (-83.1571528 42.1310106)
NY,POINT (-73.8322775 42.3629049)
NY,POINT (-74.0124371 44.2942752)
OH,POINT (-81.474343 41.6385947)
MI,POINT (-83.2171455 42.2124092)
MI,POINT (-83.4156873 42.42402)
MI,POINT (-83.270852 42.8317755)
WI,POINT (-88.0421515 44.5157106)
IL,POINT (-88.1036118 41.8360504)
MI,POINT (-83.4881594 42.294206)
MA,POINT (-70.8889896 41.6420636)
OH,POINT (-81.357536 41.6795945)
MI,POINT (-83.2777168 42.3948541)
MI,POINT (-83.7811186 42.2862331)
NY,POINT (-74.068472 41.51901)
NY,POINT (-74.5881127 41.6237115)
IL,POINT (-88.3170798 41.8647319)
MI,POINT (-83.7346893 42.9941034)
MA,POINT (-71.3116365 41.7847869)
WI,POINT (-87.9037784 43.0398564)
WI,POINT (-87.9029168 43.0436597)
MI,POINT (-83.9763072 43.4557138)
WI,POINT (-88.4237846 42.6056464)
MI,POINT (-84.4320801 42.7124216)
MI,POINT (-83.1373562 42.4656378)
IL,POINT (-87.8077425 41.9091729)
IN,POINT (-86.1085458 41.6687306)
WI,POINT (-87.9115177 43.0971679)
MI,POINT (-82.9696379 42.4465914)
OH,POINT (-80.7395916 41.2643364)
IL,POINT (-87.6875744 41.9907513)
MI,POINT (-84.3503734 46.4979762)
MI,POINT (-83.7231481 42.7904677)
MA,POINT (-70.844005 42.144202)
MA,POINT (-71.242893 42.3760766)
NY,POINT (-76.1500538 43.0399159)
OH,POINT (-81.9030295 41.4751121)
MI,POINT (-84.2632226 43.6404805)
MI,POINT (-82.9647656 42.553983)
MA,POINT (-71.3593401 42.6257767)
MI,POINT (-83.1785895 42.1847124)
MI,POINT (-85.5119367 42.3276969)
IL,POINT (-88.1818017 41.7816491)
OH,POINT (-81.8091935 41.4042498)
OH,POINT (-81.8330889 41.286828)
MA,POINT (-71.0392206 42.3961274)
ME,POINT (-68.4087116 44.5341164)
WI,POINT (-87.9690492 43.7436769)
WI,POINT (-87.9679368 43.3205239)
MI,POINT (-83.7948592 42.5588274)
MA,POINT (-70.999539 42.21004)
MI,POINT (-85.1904801 42.260019)
OH,POINT (-82.0213765 41.4578365)
WI,POINT (-88.1068861 42.9738844)
IL,POINT (-88.2812085 41.7649318)
WI,POINT (-88.5811757 43.9984039)
MI,POINT (-83.68301 42.0850632)
MI,POINT (-85.3015322 42.647815)
IN,POINT (-85.7038249 41.6829344)
WI,POINT (-88.491033 44.1736174)
MI,POINT (-83.2071556 42.2017833)
IL,POINT (-87.7328403 41.9095192)
MI,POINT (-83.1709535 42.5892532)
OH,POINT (-81.6603593 41.3982423)
MI,POINT (-83.2375706 42.33542)
MI,POINT (-83.4138173 43.4751018)
MI,POINT (-83.6757007 41.9579845)
NJ,POINT (-74.5012891 41.1910628)
CT,POINT (-72.553644 41.8204734)
IN,POINT (-87.4699655 41.5000748)
MA,POINT (-72.5146744 42.060999)
WI,POINT (-87.8286901 42.7307164)
NY,POINT (-76.0473104 42.0986026)
NY,POINT (-77.4763182 43.2036951)
OH,POINT (-84.3402211 41.2832094)
MI,POINT (-83.5959213 43.0161835)
IN,POINT (-85.3209606 41.2301893)
PA,POINT (-75.6960458 41.3908542)
IL,POINT (-88.1195737 41.944428)
WI,POINT (-87.9143785 43.0653199)
NH,POINT (-71.5328216 43.1925951)
MA,POINT (-72.5094159 42.0951927)
MI,POINT (-83.2635882 42.2986964)
OH,POINT (-80.7642059 41.2886353)
CT,POINT (-72.898978 41.6195562)
MI,POINT (-83.3306759 42.3308188)
IL,POINT (-87.5598734 41.5902852)
IL,POINT (-87.781745 41.6018225)
MI,POINT (-83.4820534 42.4962204)
MA,POINT (-71.8139319 42.2590345)
RI,POINT (-71.4121312 41.8621001)
MA,POINT (-71.1438654 42.5805281)
OH,POINT (-83.5199373 41.7234618)
MI,POINT (-86.0773754 42.8060588)
MA,POINT (-70.3008223 41.6624796)
MI,POINT (-86.4174321 43.9557579)
MI,POINT (-86.115287 41.9849349)
IL,POINT (-87.681469 41.7145375)
IL,POINT (-88.1229015 41.6984939)
IL,POINT (-87.9336089 41.8644016)
MI,POINT (-87.4176428 46.5577872)
MI,POINT (-85.4287236 41.7750081)
MI,POINT (-83.1460225 42.3034388)
MI,POINT (-87.650024 46.5073305)
IL,POINT (-87.8527762 41.6211111)
MI,POINT (-85.580617 43.0549493)
MI,POINT (-83.1741257 42.3443227)
ME,POINT (-68.6839277 44.8679431)
MI,POINT (-87.4226849 46.5469531)
MA,POINT (-71.0719941 42.2894365)
NH,POINT (-71.4419371 42.7118205)
WI,POINT (-88.1195868 43.1698385)
MI,POINT (-83.0392618 42.886966)
MI,POINT (-83.3792203 42.3677222)
MI,POINT (-83.448283 42.3206451)
MI,POINT (-82.9822496 42.3914061)
IL,POINT (-88.0076016 41.9162771)
MA,POINT (-71.1368606 42.5587666)
MI,POINT (-83.8351897 43.5953264)
NH,POINT (-70.8780658 43.2398192)
MI,POINT (-86.2506471 41.7928237)
IL,POINT (-88.2116624 41.7512133)
MI,POINT (-83.3305014 44.4527816)
MI,POINT (-87.0816447 45.7478125)
MI,POINT (-83.0431927 42.3486783)
MI,POINT (-83.1085622 42.3309265)
MI,POINT (-83.1998291 42.4220047)
MI,POINT (-84.7854444 43.8229353)
MI,POINT (-83.9640038 41.9898491)
ME,POINT (-70.3910958 43.5123754)
IL,POINT (-88.3202034 41.7210544)
MA,POINT (-71.0766054 42.3505548)
MI,POINT (-86.2505347 42.1853459)
MA,POINT (-71.106073 41.9048719)
MA,POINT (-71.7661395 42.3023113)
NY,POINT (-76.2000735 42.6055012)
MI,POINT (-83.0937565 42.6238518)
OH,POINT (-81.8417226 41.4790314)
IL,POINT (-87.878 41.9294188)
NY,POINT (-73.872943 42.7126406)
IL,POINT (-88.7198479 41.9664678)
WI,POINT (-88.3129383 42.8494417)
ME,POINT (-70.4041556 43.8020586)
ME,POINT (-70.1996636 44.0879673)
ME,POINT (-70.3059716 43.6591031)
ME,POINT (-70.5326976 44.2114117)
CT,POINT (-73.5609307 41.0477335)
IN,POINT (-85.8283018 41.2508765)
IL,POINT (-88.2074755 41.9758233)
RI,POINT (-71.4621629 41.8612239)
IL,POINT (-88.0366842 42.1190809)
RI,POINT (-71.401032 41.8527876)
RI,POINT (-71.4547653 41.7689784)
IN,POINT (-85.7991543 41.5568918)
CT,POINT (-72.8155045 41.667793)
CT,POINT (-72.1147128 41.559758)
WI,POINT (-88.4836548 43.0978758)
MI,POINT (-84.4093993 42.7470573)
NY,POINT (-73.8787924 42.6951899)
MI,POINT (-83.0079324 42.5082103)
WI,POINT (-88.1270425 43.0582674)
MI,POINT (-86.4200642 42.0848157)
ME,POINT (-69.7954487 44.3111954)
IN,POINT (-85.1663522 41.1656255)
MI,POINT (-83.2421161 42.1965385)
WI,POINT (-88.0346935 44.4392893)
IN,POINT (-87.4972969 41.5967123)
WI,POINT (-88.3531634 43.3192258)
IL,POINT (-87.6927741 41.8085732)
IL,POINT (-88.2529483 41.563767)
IL,POINT (-87.8490525 41.9077212)
MI,POINT (-84.5357037 42.657215)
IL,POINT (-88.2775484 41.9255632)
MA,POINT (-70.9465423 42.5369864)
MI,POINT (-84.6634215 41.9827928)
WI,POINT (-87.9364812 43.0893572)
MA,POINT (-71.1530617 41.6956586)
WI,POINT (-88.4165019 44.2940507)
CT,POINT (-73.195802 41.2452131)
CT,POINT (-71.8591736 41.4231059)
CT,POINT (-72.7439378 41.7321904)
IL,POINT (-88.8217317 42.2415424)
MI,POINT (-84.1197196 43.0012908)
MI,POINT (-84.1765384 42.9988434)
MI,POINT (-84.5087209 42.7388799)
MI,POINT (-83.4387559 42.5575699)
IL,POINT (-88.0688829 41.6886719)
MI,POINT (-85.5795693 42.9032281)
IL,POINT (-88.3374761 42.0928436)
MI,POINT (-85.6783149 42.2944042)
NY,POINT (-76.058895 42.0953025)
NY,POINT (-73.8355582 41.5422439)
NY,POINT (-78.6974502 42.9756011)
WI,POINT (-88.1237081 42.9100832)
MA,POINT (-70.5980121 41.740785)
NY,POINT (-73.9089339 41.5934149)
WI,POINT (-88.2430611 43.1220125)
NY,POINT (-73.777486 42.7581392)
NY,POINT (-73.3280709 43.1731855)
MA,POINT (-71.2490152 42.3700513)
NY,POINT (-73.8019103 41.6716901)
MI,POINT (-85.1807097 42.3284013)
NY,POINT (-73.7742454 42.8764489)
NY,POINT (-75.2598452 43.0876904)
OH,POINT (-81.3500609 41.2404425)
MI,POINT (-83.1283716 42.6365421)
WI,POINT (-88.0646132 44.4815742)
WI,POINT (-88.1327279 43.1619537)
VT,POINT (-72.6963854 43.3956223)
MI,POINT (-84.6610012 43.3921228)
MI,POINT (-84.543272 42.8281223)
MI,POINT (-83.7321565 42.8051296)
WI,POINT (-88.4725221 43.0706645)
WI,POINT (-88.0948566 42.9825536)
IL,POINT (-87.937816 41.7631053)
IL,POINT (-87.7197375 41.8591328)
CT,POINT (-73.1498891 41.1685968)
PA,POINT (-80.1555272 41.6361877)
MA,POINT (-71.0386237 42.3719882)
NH,POINT (-71.5358646 43.2195158)
OH,POINT (-81.5123063 41.3732789)
NY,POINT (-75.0540833 42.446999)
MI,POINT (-84.2454258 44.2688552)
MI,POINT (-83.3186144 43.0607028)
NY,POINT (-78.7547795 42.8021105)
NY,POINT (-73.9318615 41.7817196)
NY,POINT (-75.8792427 42.1693453)
MI,POINT (-86.6250249 46.4240762)
CT,POINT (-72.7362411 41.7074821)
IL,POINT (-87.9582849 42.0142127)
RI,POINT (-71.5298875 41.8694306)
ME,POINT (-70.7138166 44.0460923)
IN,POINT (-86.8764639 41.6944602)
MI,POINT (-83.1829772 43.6029284)
IL,POINT (-87.695498 41.5341146)
MI,POINT (-84.7099144 44.6705515)
NH,POINT (-71.4246971 42.9333301)
MI,POINT (-86.3528916 43.4148776)
OH,POINT (-81.4390436 41.2944797)
OH,POINT (-83.6495072 41.087083)
WI,POINT (-88.0864174 44.5235327)
CT,POINT (-72.4606462 41.6331677)
IL,POINT (-87.9039485 42.135062)
OH,POINT (-80.5716602 41.6010242)
MA,POINT (-70.0372004 41.722586)
MI,POINT (-83.0137866 42.7711673)
OH,POINT (-81.831827 41.2389046)
WI,POINT (-87.9228887 43.2411067)
MI,POINT (-83.2028109 42.2574909)
MI,POINT (-83.081878 42.5353784)
ME,POINT (-70.3182918 43.6067289)
IL,POINT (-87.9576039 41.6020117)
MI,POINT (-82.937502 42.640141)
MI,POINT (-85.5833761 44.7615267)
MI,POINT (-84.5363091 42.6696615)
MI,POINT (-84.5281499 42.7594157)
MI,POINT (-84.41684 42.7188773)
WI,POINT (-88.0430478 43.0607048)
IL,POINT (-87.7619316 41.7200516)
MA,POINT (-72.5857131 42.6087525)
WI,POINT (-88.2091471 43.0505985)
MI,POINT (-84.3856164 42.2518907)
CT,POINT (-72.6542504 41.6869166)
RI,POINT (-71.4420848 41.9524677)
IL,POINT (-88.1436067 41.9839013)
IL,POINT (-88.0204197 41.9452913)
RI,POINT (-71.4748564 41.9346976)
CT,POINT (-73.2513787 41.1820842)
MI,POINT (-84.71489 44.6609031)
WI,POINT (-88.3983334 43.7818883)
MI,POINT (-83.7717334 42.9940721)
MA,POINT (-72.5335973 42.1463818)
MA,POINT (-71.3329695 41.9799756)
MI,POINT (-83.6281199 42.9063205)
MI,POINT (-85.3912422 44.2461256)
MI,POINT (-83.1806823 42.1926781)
MI,POINT (-83.2107054 42.3436717)
NY,POINT (-73.7907514 42.9756123)
MA,POINT (-72.5849672 42.1718584)
IL,POINT (-88.2150856 41.7524018)
IN,POINT (-86.1792238 41.7227249)
WI,POINT (-88.0748607 42.9874619)
MI,POINT (-83.4592267 42.3085862)
MI,POINT (-85.7971601 42.9066743)
MI,POINT (-83.2735183 42.3334711)
MI,POINT (-83.0857041 42.5223303)
IN,POINT (-87.329708 41.4702766)
MI,POINT (-83.4891001 42.2069767)
MI,POINT (-83.1908414 42.1534367)
IN,POINT (-86.2027324 41.7112283)
MI,POINT (-83.330439 42.3245187)
MI,POINT (-83.2560664 42.1540526)
MI,POINT (-83.0201788 42.4417694)
IN,POINT (-86.2214405 41.6306609)
WI,POINT (-88.0487608 43.0781842)
IN,POINT (-86.2356813 41.6784336)
IL,POINT (-88.0166994 41.8087375)
IN,POINT (-87.5125518 41.535423)
IN,POINT (-87.4717803 41.439928)
IL,POINT (-88.1325956 41.528704)
MA,POINT (-70.9125322 42.47636)
NY,POINT (-77.3587531 42.9805811)
MI,POINT (-84.9688626 45.3516858)
WI,POINT (-87.9486183 43.1475393)
MI,POINT (-85.7638063 42.8542564)
MA,POINT (-72.6545646 42.3323152)
MI,POINT (-84.7977317 44.3350977)
IL,POINT (-87.9963035 42.2973331)
MI,POINT (-83.3531895 43.0455899)
MI,POINT (-82.9915864 42.5383094)
WI,POINT (-87.7387693 43.757326)
IN,POINT (-87.0398488 41.6039572)
WI,POINT (-87.9144041 43.1326864)
PA,POINT (-74.8011177 41.3223899)
IL,POINT (-87.6012224 41.7081506)
IN,POINT (-86.6925223 41.6236839)
MI,POINT (-83.7392434 43.3461409)
MI,POINT (-83.9350302 43.6249107)
OH,POINT (-83.470754 41.6365341)
IN,POINT (-85.5085993 41.1700666)
IN,POINT (-85.0002692 41.6506427)
OH,POINT (-81.0641941 41.8022972)
NY,POINT (-77.6812097 43.1785912)
OH,POINT (-81.3182592 41.6745049)
OH,POINT (-81.418879 41.6448138)
NY,POINT (-77.6277315 43.0947574)
NY,POINT (-76.0228602 43.0396121)
OH,POINT (-81.5994267 41.1225833)
IL,POINT (-87.6879914 41.9548131)
IL,POINT (-87.7624416 41.8805992)
IL,POINT (-87.6579896 41.8859323)
IL,POINT (-88.0824452 42.3793549)
CT,POINT (-73.076381 41.930352)
IL,POINT (-87.7694805 41.777605)
NY,POINT (-77.5909504 43.1924609)
IL,POINT (-87.743328 41.8027128)
CT,POINT (-72.768393 41.2966581)
CT,POINT (-73.2347619 41.4623352)
NH,POINT (-71.235908 42.7820769)
WI,POINT (-87.7018015 44.0791123)
NY,POINT (-74.356994 41.4523086)
OH,POINT (-81.8844975 41.4738193)
IL,POINT (-87.9409665 42.0230548)
IL,POINT (-87.6642923 41.7687096)
NY,POINT (-74.3862513 41.4569997)
IL,POINT (-88.0187391 41.8847765)
RI,POINT (-71.4791976 41.7269083)
WI,POINT (-87.9494966 43.7578677)
VT,POINT (-73.2117013 44.438242)
WI,POINT (-87.7488204 43.7636327)
NY,POINT (-74.3370946 41.3924759)
VT,POINT (-73.1461835 44.454795)
WI,POINT (-88.1979358 42.7671822)
RI,POINT (-71.5149681 41.9815311)
RI,POINT (-71.2931044 41.5177353)
CT,POINT (-72.2103576 41.3649663)
CT,POINT (-72.0261684 41.3576107)
NY,POINT (-77.4501928 43.038048)
RI,POINT (-71.4511339 41.8652726)
VT,POINT (-72.9731072 43.6098316)
IL,POINT (-87.6179944 41.8018512)
MI,POINT (-82.9715328 42.4437608)
MI,POINT (-83.9151086 42.6014916)
MI,POINT (-83.4711689 42.3704865)
MI,POINT (-83.4417497 42.4735461)
MI,POINT (-82.8378033 42.668379)
IL,POINT (-87.6678658 41.8720086)
IL,POINT (-87.6579443 41.8577946)
MI,POINT (-84.6972569 45.0271424)
MI,POINT (-83.2005554 42.4575547)
MI,POINT (-83.0128194 42.7877516)
MI,POINT (-82.9527027 42.6172145)
NY,POINT (-74.1294501 41.113332)
MI,POINT (-83.212594 42.1406993)
CT,POINT (-72.5879171 41.7143985)
IN,POINT (-86.3321688 41.3360102)
CT,POINT (-72.8111717 41.4887029)
CT,POINT (-72.0806789 41.4285604)
NH,POINT (-71.3618956 42.8481534)
IL,POINT (-87.6290063 41.9034408)
MA,POINT (-70.9815648 41.6392025)
NY,POINT (-75.8041989 44.0459734)
MI,POINT (-83.029762 42.5942968)
MI,POINT (-83.2026335 42.4820947)
IL,POINT (-87.7850199 42.029168)
IL,POINT (-87.6724824 41.9447024)
MI,POINT (-83.3742946 42.4207175)
MA,POINT (-71.0256963 42.3634497)
IN,POINT (-86.1781166 41.6982901)
OH,POINT (-81.3385846 41.3865585)
OH,POINT (-81.3536041 41.5215564)
MA,POINT (-71.0609995 41.9051941)
WI,POINT (-88.4464192 43.7828703)
WI,POINT (-88.2255722 42.9764769)
WI,POINT (-88.3737157 43.0537138)
IL,POINT (-87.6192239 41.7069565)
IL,POINT (-87.8851644 41.932488)
IL,POINT (-87.8536076 41.5622603)
IL,POINT (-88.7530685 41.9283602)
MI,POINT (-85.8523362 43.9041491)
IN,POINT (-87.0519136 41.4844524)
IN,POINT (-86.3500046 41.360358)
MI,POINT (-86.3335507 43.4090822)
OH,POINT (-81.4397396 41.1715064)
MI,POINT (-85.3979869 41.800703)
MA,POINT (-71.7603169 42.2925591)
NY,POINT (-73.3731875 43.0243781)
IL,POINT (-88.0074838 41.6550357)
VT,POINT (-72.4447678 43.1274952)
NY,POINT (-73.6873914 42.6916608)
CT,POINT (-72.7054269 41.8802021)
CT,POINT (-72.100482 41.5158018)
CT,POINT (-73.132636 41.199573)
CT,POINT (-72.2407717 41.7252606)
NY,POINT (-73.8220359 42.7699334)
IL,POINT (-87.5779955 41.7706145)
CT,POINT (-72.7733345 41.4832666)
CT,POINT (-72.9042426 41.313292)
CT,POINT (-73.0568435 41.595929)
CT,POINT (-73.26214 41.3196063)
MI,POINT (-84.9817453 45.2028105)
CT,POINT (-72.5728863 41.9973793)
MI,POINT (-84.4297197 42.5820073)
CT,POINT (-72.646953 41.7654471)
CT,POINT (-72.8647731 41.6608126)
CT,POINT (-73.2176206 41.2220003)
WI,POINT (-88.6361512 42.6262459)
MI,POINT (-83.6264091 41.7523153)
IL,POINT (-87.9623304 42.3858972)
NY,POINT (-74.1394347 44.3366748)
MI,POINT (-84.5370416 42.7219146)
MI,POINT (-86.2091383 43.1359714)
MA,POINT (-70.5940062 41.5683439)
MA,POINT (-71.1113649 42.4259086)
OH,POINT (-81.7367955 41.4116961)
MI,POINT (-83.056595 42.3926837)
MA,POINT (-71.1590845 41.7258413)
MI,POINT (-83.0597434 42.4126146)
MI,POINT (-83.1661916 42.2473056)
MI,POINT (-83.5080316 42.3935092)
MI,POINT (-83.3826476 42.2190806)
MI,POINT (-83.3328131 42.2536415)
MI,POINT (-83.3432574 42.605567)
MI,POINT (-83.0250993 42.3376681)
IN,POINT (-87.5086244 41.5702428)
PA,POINT (-75.8503814 41.2412418)
MI,POINT (-83.322191 42.3846402)
MI,POINT (-83.2038935 42.5370294)
MI,POINT (-83.1756121 42.3237748)
MI,POINT (-83.4385334 42.4687449)
IL,POINT (-87.8513079 41.8345938)
OH,POINT (-81.6262623 41.3967011)
OH,POINT (-81.3696183 41.425867)
MI,POINT (-83.1714182 42.6381826)
MI,POINT (-83.1317062 42.623665)
OH,POINT (-82.9429917 41.5128614)
