STATE,geometry
ID,POINT (-116.689598 43.6642000000001)
ID,POINT (-116.938732 43.620682)
ID,POINT (-116.420738 43.4905120000001)
ID,POINT (-116.393548 43.4721030000001)
ID,POINT (-116.253085 43.651484)
ID,POINT (-116.31127 43.619489)
ID,POINT (-116.300406 43.6194790000001)
ID,POINT (-116.324419 43.609446)
ID,POINT (-116.290275 43.609875)
ID,POINT (-116.282461 43.611315)
ID,POINT (-116.28393 43.608167)
ID,POINT (-116.290174 43.6048470000001)
ID,POINT (-116.250021 43.6174090000001)
ID,POINT (-116.271588 43.6044410000001)
ID,POINT (-116.205821 43.6132440000001)
ID,POINT (-116.20113 43.6125940000001)
ID,POINT (-116.216722 43.6143670000001)
ID,POINT (-116.213485 43.613211)
ID,POINT (-116.193379 43.609765)
ID,POINT (-116.203648 43.6111070000001)
ID,POINT (-116.211693 43.6121870000001)
ID,POINT (-116.179493 43.5961120000001)
ID,POINT (-116.174825 43.5908930000001)
ID,POINT (-116.194162 43.608282)
ID,POINT (-116.190424 43.6039680000001)
ID,POINT (-116.173506 43.5864350000001)
ID,POINT (-116.193414 43.6014040000001)
ID,POINT (-116.213517 43.5672730000001)
ID,POINT (-116.274132 43.578514)
ID,POINT (-116.220298 43.5708690000001)
ID,POINT (-116.197606 43.5652940000001)
ID,POINT (-116.219126 43.5734400000001)
ID,POINT (-116.350979 43.5838450000001)
ID,POINT (-116.186739 43.5709450000001)
ID,POINT (-116.296472 43.593258)
ID,POINT (-116.213792 43.5814310000001)
ID,POINT (-116.24515 43.589794)
ID,POINT (-116.176111 43.5797450000001)
ID,POINT (-116.240737 43.6115390000001)
ID,POINT (-115.990844 43.3891090000001)
ID,POINT (-116.177975 43.59504)
ID,POINT (-116.798861 47.713852)
ID,POINT (-116.893685 47.814084)
ID,POINT (-116.969391 47.7702880000001)
ID,POINT (-116.787832 47.7518140000001)
ID,POINT (-116.786678 47.7345320000001)
ID,POINT (-116.790061 47.7332490000001)
ID,POINT (-116.798861 47.713852)
ID,POINT (-116.78703 47.700769)
ID,POINT (-116.78932 47.6947630000001)
ID,POINT (-116.791926 47.6828630000001)
ID,POINT (-116.776826 47.6735410000001)
ID,POINT (-116.783862 47.673505)
ID,POINT (-116.91221 47.710673)
ID,POINT (-116.915709 47.709374)
ID,POINT (-116.940043 47.714325)
ID,POINT (-116.996294 47.711171)
ID,POINT (-117.00975 47.7022000000001)
ID,POINT (-116.921399 48.180661)
WA,POINT (-117.044071 48.179046)
WA,POINT (-117.055035 48.1827730000001)
