STATE,geometry
IL,POINT (-89.6453 41.8203)
IL,POINT (-88.3521 41.8642)
IL,POINT (-88.2878 42.2542)
IL,POINT (-87.973 41.9064)
IL,POINT (-88.4009 42.1791)
IL,POINT (-90.1393 38.735)
IL,POINT (-88.2658 41.4182)
IL,POINT (-87.9822 41.9058)
IL,POINT (-89.8868 38.7165)
MI,POINT (-87.0977 45.7414)
MI,POINT (-82.9453 42.3794)
MI,POINT (-87.4178 46.5374)
MI,POINT (-84.5974 44.4867)
MI,POINT (-83.1819 42.2512)
MN,POINT (-95.1023 44.5409)
MN,POINT (-95.7611 44.4477)
ND,POINT (-102.576 47.9816)
SD,POINT (-100.8669 43.2794)
SD,POINT (-96.6175 45.2219)
WI,POINT (-90.5187 43.9576)
IA,POINT (-93.6181 41.6013)
IA,POINT (-96.3321 42.4462)
KS,POINT (-95.4715 37.6742)
KS,POINT (-97.4362 37.6959)
MO,POINT (-91.5692 37.6605)
MO,POINT (-94.2177 39.7306)
MO,POINT (-92.5783 40.2087)
MO,POINT (-92.291 38.9142)
MO,POINT (-90.3058 38.774)
MO,POINT (-93.2768 38.709)
MO,POINT (-92.7406 38.9477)
MO,POINT (-89.9907 36.8048)
MO,POINT (-92.6797 38.1183)
MO,POINT (-89.3552 36.8984)
MO,POINT (-90.5805 38.4131)
NE,POINT (-103.675 41.8882)
NE,POINT (-96.6706 40.8667)
LA,POINT (-91.1946 30.8248)
AR,POINT (-90.498 36.0529)
LA,POINT (-90.1811 30.0003)
LA,POINT (-90.1351 30.4573)
LA,POINT (-92.0931 32.0834)
LA,POINT (-92.3816 32.7679)
LA,POINT (-93.2619 32.5855)
LA,POINT (-93.7643 32.5389)
LA,POINT (-89.7658 30.2764)
LA,POINT (-90.9794 30.3207)
LA,POINT (-90.1566 30.8453)
OK,POINT (-97.9705 34.5218)
OK,POINT (-94.6335 35.8438)
OK,POINT (-97.9706 35.0491)
OK,POINT (-97.2554 34.7396)
TX,POINT (-95.7708 29.5472)
TX,POINT (-94.9835 29.7614)
TX,POINT (-95.5259 29.6649)
TX,POINT (-95.1305 29.5449)
TX,POINT (-95.4399 31.3057)
TX,POINT (-93.7706 30.1043)
TX,POINT (-95.4613 29.6701)
TX,POINT (-98.3142 26.1902)
TX,POINT (-97.0978 32.5705)
TX,POINT (-97.5472 32.9)
TX,POINT (-94.1027 31.5346)
TX,POINT (-95.2754 30.0002)
NC,POINT (-79.1052 35.0325)
NC,POINT (-78.8086 35.8218)
NC,POINT (-77.2527 35.834)
NC,POINT (-78.0929 35.3683)
SC,POINT (-81.2079 34.6897)
SC,POINT (-79.7005 34.6344)
SC,POINT (-82.2115 34.9488)
SC,POINT (-79.3689 34.1826)
SC,POINT (-82.374 34.7989)
SC,POINT (-79.9259 34.6962)
SC,POINT (-82.3741 34.7989)
SC,POINT (-81.9395 33.5698)
GA,POINT (-83.7411 33.9424)
GA,POINT (-84.7958 34.1955)
GA,POINT (-84.7958 34.1955)
GA,POINT (-84.1604 31.7637)
FL,POINT (-82.6885 27.8441)
FL,POINT (-81.7503 30.1626)
FL,POINT (-81.6821 30.3176)
FL,POINT (-81.4206 28.361)
FL,POINT (-81.872 28.8143)
FL,POINT (-85.8798 30.2266)
FL,POINT (-81.4489 30.2582)
FL,POINT (-82.715 30.1861)
FL,POINT (-82.7155 30.1862)
FL,POINT (-80.478 27.8274)
AL,POINT (-85.4128 32.6479)
AL,POINT (-86.9452 34.7861)
AL,POINT (-85.6518 31.4502)
AL,POINT (-86.6459 31.8525)
AL,POINT (-85.762 34.4278)
AL,POINT (-88.095 33.2618)
AL,POINT (-86.5232 33.5576)
AL,POINT (-86.4668 33.7694)
AL,POINT (-88.3362 30.4983)
AL,POINT (-86.1935 34.3223)
AL,POINT (-85.1531 31.8773)
AL,POINT (-86.836 34.1536)
MS,POINT (-91.0271 33.3798)
MS,POINT (-90.4582 31.5927)
MS,POINT (-89.1432 32.3338)
MS,POINT (-89.4855 32.3527)
MS,POINT (-90.1456 31.1316)
MS,POINT (-90 31.5966)
MS,POINT (-89.1168 32.7544)
TN,POINT (-88.8709 36.3344)
TN,POINT (-83.8258 36.0114)
TN,POINT (-86.5157 36.1698)
TN,POINT (-88.3087 36.29)
IN,POINT (-85.8248 38.3313)
IN,POINT (-87.1278 39.0416)
IN,POINT (-86.049 39.7913)
IN,POINT (-85.805 41.5588)
IN,POINT (-86.1651 41.7072)
KY,POINT (-85.9412 36.9428)
KY,POINT (-82.7795 37.683)
KY,POINT (-84.1117 36.9204)
KY,POINT (-84.619 37.0835)
KY,POINT (-87.5055 36.8252)
KY,POINT (-84.7919 37.6483)
KY,POINT (-83.3175 36.8147)
KY,POINT (-82.6553 37.1608)
KY,POINT (-87.4839 37.3507)
KY,POINT (-84.2764 38.1956)
KY,POINT (-85.7117 37.9943)
KY,POINT (-85.3415 37.3648)
KY,POINT (-84.6218 37.006)
KY,POINT (-83.7668 36.7159)
KY,POINT (-84.0812 37.1059)
