STATE,NAME,geometry
UT,"walmart, wal-mart",POINT (-111.756391 40.0276368)
UT,"walmart, wal-mart",POINT (-113.5180755 37.1262178)
UT,"walmart, wal-mart",POINT (-112.0265177 40.635711)
UT,"walmart, wal-mart",POINT (-111.5490861 40.7259384)
UT,"walmart, wal-mart",POINT (-112.3006959 40.5559395)
OR,"walmart, wal-mart",POINT (-121.1705065 44.2919463)
UT,"walmart, wal-mart",POINT (-111.8358199 41.7119471)
CA,"walmart, wal-mart",POINT (-120.4191466 34.9200111)
CA,"walmart, wal-mart",POINT (-120.5977134 35.1289729)
CA,"walmart, wal-mart",POINT (-119.1614029 34.2200987)
CA,"walmart, wal-mart",POINT (-120.4652457 34.6629128)
CA,"walmart, wal-mart",POINT (-118.7919633 34.282075)
CA,"walmart, wal-mart",POINT (-118.0619128 33.8724454)
CA,"walmart, wal-mart",POINT (-117.5413351 33.8460155)
CA,"walmart, wal-mart",POINT (-117.9152393 33.7372278)
CA,"walmart, wal-mart",POINT (-117.9866452 33.844624)
CA,"walmart, wal-mart",POINT (-117.6061525 33.4556945)
CA,"walmart, wal-mart",POINT (-118.3002629 33.8570394)
CA,"walmart, wal-mart",POINT (-118.145319 33.9024027)
CA,"walmart, wal-mart",POINT (-118.1585487 33.8303894)
CA,"walmart, wal-mart",POINT (-118.1902465 33.7734816)
CA,"walmart, wal-mart",POINT (-118.0906103 33.8293198)
CA,"walmart, wal-mart",POINT (-117.9935074 33.7676846)
CA,"walmart, wal-mart",POINT (-117.7130907 33.5635339)
CA,"walmart, wal-mart",POINT (-117.9854878 33.7001917)
CA,"walmart, wal-mart",POINT (-117.671191 33.6796905)
CA,"walmart, wal-mart",POINT (-117.9380098 33.8363015)
CA,"walmart, wal-mart",POINT (-117.8653905 33.913478)
CA,"walmart, wal-mart",POINT (-117.838577 33.8280927)
CA,"walmart, wal-mart",POINT (-118.1740512 34.6937224)
CA,"walmart, wal-mart",POINT (-118.1444881 34.6116146)
CA,"walmart, wal-mart",POINT (-118.0828431 33.9183327)
CA,"walmart, wal-mart",POINT (-118.1050267 33.9850421)
CA,"walmart, wal-mart",POINT (-117.6783462 34.1058062)
CA,"walmart, wal-mart",POINT (-118.3357233 34.0103755)
CA,"walmart, wal-mart",POINT (-118.0854085 34.0503556)
CA,"walmart, wal-mart",POINT (-118.625272 34.1879739)
CA,"walmart, wal-mart",POINT (-117.9323795 33.9983689)
CA,"walmart, wal-mart",POINT (-117.9635176 34.0719288)
CA,"walmart, wal-mart",POINT (-117.9661343 33.9147164)
CA,"walmart, wal-mart",POINT (-117.7192883 33.9954257)
CA,"walmart, wal-mart",POINT (-118.0976783 34.6924988)
CA,"walmart, wal-mart",POINT (-117.8259671 34.1164167)
CA,"walmart, wal-mart",POINT (-118.0422918 34.556678)
CA,"walmart, wal-mart",POINT (-117.9839012 34.1340696)
CA,"walmart, wal-mart",POINT (-117.9096018 34.102567)
CA,"walmart, wal-mart",POINT (-118.5060413 34.4139326)
CA,"walmart, wal-mart",POINT (-118.5761095 34.4440406)
CA,"walmart, wal-mart",POINT (-118.5692573 34.3834553)
CA,"walmart, wal-mart",POINT (-118.4495777 34.2226769)
CA,"walmart, wal-mart",POINT (-118.0498287 33.9407341)
CA,"walmart, wal-mart",POINT (-117.7577208 34.0292069)
CA,"walmart, wal-mart",POINT (-118.5669833 34.2777125)
CA,"walmart, wal-mart",POINT (-117.2837512 33.940299)
CA,"walmart, wal-mart",POINT (-117.5316064 34.1034235)
CA,"walmart, wal-mart",POINT (-117.2229494 34.0650688)
CA,"walmart, wal-mart",POINT (-116.9917859 34.8827066)
